index,LME Zinc Cash-Settlement,LME Zinc 3-month,LME Zinc stock
2010-12-14,2311.0,2145.0,699.85
2010-12-15,2259.0,2156.0,699.75
2010-12-16,2209.0,2187.0,699.175
2010-12-17,2240.5,2185.0,699.45
2010-12-18,2252.3333333333,2183.0,699.2833333333
2010-12-19,2264.1666666667,2181.0,699.1166666667
2010-12-20,2276.0,2156.0,698.95
2010-12-21,2296.5,2156.0,699.175
2010-12-22,2312.0,2236.0,698.875
2010-12-23,2288.0,2267.5,698.825
2010-12-24,2272.5,2253.1666666667,698.625
2010-12-25,2291.6,2238.8333333333,698.625
2010-12-26,2310.7,2224.5,698.625
2010-12-27,2329.8,2171.0,698.625
2010-12-28,2348.9,2216.0,698.625
2010-12-29,2368.0,2201.0,698.625
2010-12-30,2423.0,2223.0,701.7
2010-12-31,2432.5,2227.1666666667,701.425
2011-01-01,2442.125,2231.3333333333,701.425
2011-01-02,2451.75,2235.5,701.425
2011-01-03,2461.375,2283.0,701.425
2011-01-04,2471.0,2326.5,701.425
2011-01-05,2409.0,2332.5,701.325
2011-01-06,2446.0,2261.0,701.125
2011-01-07,2400.0,2285.6666666667,700.975
2011-01-08,2389.1666666667,2310.3333333333,700.9666666667
2011-01-09,2378.3333333333,2335.0,700.9583333333
2011-01-10,2367.5,2340.0,700.95
2011-01-11,2400.0,2410.0,710.15
2011-01-12,2435.0,2428.0,710.025
2011-01-13,2448.5,2401.5,709.825
2011-01-14,2431.0,2400.6666666667,709.725
2011-01-15,2436.1666666667,2399.8333333333,709.7083333333
2011-01-16,2441.3333333333,2399.0,709.6916666667
2011-01-17,2446.5,2407.0,709.675
2011-01-18,2443.5,2414.0,711.125
2011-01-19,2427.0,2490.5,711.125
2011-01-20,2334.0,2519.0,711.55
2011-01-21,2340.0,2540.3333333333,711.55
2011-01-22,2320.0,2561.6666666667,711.5166666667
2011-01-23,2300.0,2583.0,711.4833333333
2011-01-24,2280.0,2585.0,711.45
2011-01-25,2228.0,2542.0,711.4
2011-01-26,2239.0,2493.0,711.175
2011-01-27,2251.0,2420.0,711.05
2011-01-28,2300.0,2437.0,710.925
2011-01-29,2311.3333333333,2454.0,710.8416666667
2011-01-30,2322.6666666667,2471.0,710.7583333333
2011-01-31,2334.0,2460.5,710.675
2011-02-01,2403.5,2450.5,710.275
2011-02-02,2443.0,2505.5,710.075
2011-02-03,2458.0,2532.0,710.075
2011-02-04,2467.0,2518.0,710.075
2011-02-05,2480.5,2504.0,710.075
2011-02-06,2494.0,2490.0,710.075
2011-02-07,2507.5,2536.0,710.075
2011-02-08,2464.0,2538.0,709.825
2011-02-09,2454.0,2541.0,709.45
2011-02-10,2402.0,2454.0,709.3
2011-02-11,2415.0,2411.6666666667,709.075
2011-02-12,2436.1666666667,2369.3333333333,709.075
2011-02-13,2457.3333333333,2327.0,709.075
2011-02-14,2478.5,2275.0,709.075
2011-02-15,2495.0,2095.5,709.025
2011-02-16,2477.5,2165.0,708.925
2011-02-17,2461.0,2154.0,708.875
2011-02-18,2517.0,2152.8333333333,708.775
2011-02-19,2526.5,2151.6666666667,708.7416666667
2011-02-20,2536.0,2150.5,708.7083333333
2011-02-21,2545.5,2089.0,708.675
2011-02-22,2491.0,2107.0,708.675
2011-02-23,2449.5,2137.0,708.6
2011-02-24,2426.0,2125.0,708.425
2011-02-25,2470.0,2125.5,708.375
2011-02-26,2472.5,2126.0,708.35
2011-02-27,2475.0,2126.5,708.325
2011-02-28,2477.5,2102.0,708.3
2011-03-01,2491.5,2144.5,708.3
2011-03-02,2447.0,2207.5,708.2
2011-03-03,2472.5,2210.5,708.1
2011-03-04,2487.0,2212.6666666667,719.225
2011-03-05,2461.6666666667,2214.8333333333,721.325
2011-03-06,2436.3333333333,2217.0,723.425
2011-03-07,2411.0,2318.0,725.525
2011-03-08,2350.0,2285.5,734.55
2011-03-09,2343.0,2268.0,734.35
2011-03-10,2276.0,2288.0,734.25
2011-03-11,2260.0,2299.0,734.075
2011-03-12,2271.6666666667,2310.0,734.025
2011-03-13,2283.3333333333,2321.0,733.975
2011-03-14,2295.0,2325.0,733.925
2011-03-15,2235.0,2269.0,733.85
2011-03-16,2301.0,2220.0,733.575
2011-03-17,2313.5,2258.0,733.475
2011-03-18,2308.0,2268.6666666667,736.2
2011-03-19,2305.3333333333,2279.3333333333,736.1833333333
2011-03-20,2302.6666666667,2290.0,736.1666666667
2011-03-21,2300.0,2311.5,736.15
2011-03-22,2298.0,2318.0,736.025
2011-03-23,2375.0,2296.5,735.75
2011-03-24,2394.5,2287.0,735.45
2011-03-25,2367.0,2305.3,735.275
2011-03-26,2356.1666666667,2323.6,735.0666666667
2011-03-27,2345.3333333333,2341.9,734.8583333333
2011-03-28,2334.5,2360.2,734.65
2011-03-29,2317.0,2378.5,737.1
2011-03-30,2337.5,2430.0,736.975
2011-03-31,2318.5,2442.0,736.675
2011-04-01,2341.0,2451.25,736.225
2011-04-02,2363.5,2460.5,736.175
2011-04-03,2386.0,2469.75,736.125
2011-04-04,2408.5,2479.0,736.075
2011-04-05,2391.5,2415.0,735.4
2011-04-06,2399.0,2452.5,734.975
2011-04-07,2441.0,2406.5,734.825
2011-04-08,2480.0,2397.6666666667,735.975
2011-04-09,2485.3333333333,2388.8333333333,735.875
2011-04-10,2490.6666666667,2380.0,735.775
2011-04-11,2496.0,2410.0,735.675
2011-04-12,2465.5,2445.0,736.425
2011-04-13,2446.0,2459.0,737.05
2011-04-14,2375.0,2440.0,763.725
2011-04-15,2387.0,2446.6666666667,764.25
2011-04-16,2382.6666666667,2453.3333333333,764.2666666667
2011-04-17,2378.3333333333,2460.0,764.2833333333
2011-04-18,2374.0,2457.0,764.3
2011-04-19,2316.0,2442.5,785.6
2011-04-20,2334.0,2347.0,812.1
2011-04-21,2336.5,2354.0,814.3
2011-04-22,2320.8,2335.0,814.825
2011-04-23,2305.1,2316.0,815.35
2011-04-24,2289.4,2297.0,815.875
2011-04-25,2273.7,2245.0,816.4
2011-04-26,2258.0,2250.0,816.925
2011-04-27,2232.5,2267.0,816.7
2011-04-28,2221.5,2313.5,821.375
2011-04-29,2221.0,2329.0,821.47
2011-04-30,2220.5,2344.5,821.565
2011-05-01,2220.0,2360.0,821.66
2011-05-02,2219.5,2430.0,821.755
2011-05-03,2219.0,2465.5,821.85
2011-05-04,2213.0,2476.0,822.35
2011-05-05,2126.0,2492.0,822.225
2011-05-06,2105.0,2503.3333333333,823.375
2011-05-07,2124.8333333333,2514.6666666667,823.2583333333
2011-05-08,2144.6666666667,2526.0,823.1416666667
2011-05-09,2164.5,2483.5,823.025
2011-05-10,2163.0,2472.0,828.95
2011-05-11,2136.0,2422.5,829.5
2011-05-12,2103.5,2436.0,829.05
2011-05-13,2180.0,2457.3333333333,831.25
2011-05-14,2153.0,2478.6666666667,831.1833333333
2011-05-15,2126.0,2500.0,831.1166666667
2011-05-16,2099.0,2518.0,831.05
2011-05-17,2117.5,2510.0,834.95
2011-05-18,2123.5,2490.0,852.575
2011-05-19,2147.5,2545.5,852.125
2011-05-20,2138.0,2555.0,851.85
2011-05-21,2128.0,2564.5,851.6416666667
2011-05-22,2118.0,2574.0,851.4333333333
2011-05-23,2108.0,2520.5,851.225
2011-05-24,2140.5,2480.0,852.35
2011-05-25,2215.5,2457.0,855.075
2011-05-26,2215.0,2488.0,854.75
2011-05-27,2244.0,2493.3333333333,854.7
2011-05-28,2245.5,2498.6666666667,854.6625
2011-05-29,2247.0,2504.0,854.625
2011-05-30,2248.5,2520.0,854.5875
2011-05-31,2250.0,2473.0,854.55
2011-06-01,2226.0,2500.5,854.3
2011-06-02,2226.0,2512.5,854.2
2011-06-03,2222.0,2488.5,854.025
2011-06-04,2232.1666666667,2464.5,858.3083333333
2011-06-05,2242.3333333333,2440.5,862.5916666667
2011-06-06,2252.5,2375.0,866.875
2011-06-07,2251.5,2370.0,866.85
2011-06-08,2241.0,2290.0,866.625
2011-06-09,2259.0,2275.0,866.225
2011-06-10,2252.5,2288.0,865.825
2011-06-11,2244.0,2301.0,865.7083333333
2011-06-12,2235.5,2314.0,865.5916666667
2011-06-13,2227.0,2267.0,865.475
2011-06-14,2248.0,2329.0,865.35
2011-06-15,2254.0,2337.0,868.825
2011-06-16,2194.0,2330.0,868.525
2011-06-17,2200.0,2326.5,868.25
2011-06-18,2183.0,2323.0,868.1916666667
2011-06-19,2166.0,2319.5,868.1333333333
2011-06-20,2149.0,2310.0,868.075
2011-06-21,2187.5,2398.0,867.75
2011-06-22,2196.0,2415.0,867.5
2011-06-23,2220.0,2384.0,868.125
2011-06-24,2225.0,2374.0,867.225
2011-06-25,2226.3333333333,2364.0,867.0666666667
2011-06-26,2227.6666666667,2354.0,866.9083333333
2011-06-27,2229.0,2333.0,866.75
2011-06-28,2235.0,2357.0,866.05
2011-06-29,2260.5,2331.5,864.4
2011-06-30,2315.0,2348.0,863.475
2011-07-01,2339.5,2371.5,860.75
2011-07-02,2340.6666666667,2395.0,860.625
2011-07-03,2341.8333333333,2418.5,860.5
2011-07-04,2343.0,2412.0,860.375
2011-07-05,2363.0,2416.0,859.75
2011-07-06,2355.0,2461.0,855.85
2011-07-07,2357.0,2494.5,871.05
2011-07-08,2370.0,2504.5,879.725
2011-07-09,2345.0,2514.5,884.7583333333
2011-07-10,2320.0,2524.5,889.7916666667
2011-07-11,2295.0,2486.0,894.825
2011-07-12,2302.0,2465.5,893.925
2011-07-13,2345.5,2393.5,894.225
2011-07-14,2339.0,2408.0,893.975
2011-07-15,2320.0,2400.6666666667,891.35
2011-07-16,2346.1666666667,2393.3333333333,890.0
2011-07-17,2372.3333333333,2386.0,888.65
2011-07-18,2398.5,2335.0,887.3
2011-07-19,2438.0,2352.0,883.9
2011-07-20,2432.5,2364.0,880.075
2011-07-21,2409.5,2344.8,891.875
2011-07-22,2436.5,2325.6,889.375
2011-07-23,2433.0,2306.4,888.95
2011-07-24,2429.5,2287.2,888.525
2011-07-25,2426.0,2268.0,888.1
2011-07-26,2495.0,2242.0,887.875
2011-07-27,2487.0,2235.5,890.225
2011-07-28,2479.5,2234.4,890.05
2011-07-29,2470.0,2233.3,889.55
2011-07-30,2472.8333333333,2232.2,889.475
2011-07-31,2475.6666666667,2231.1,889.4
2011-08-01,2478.5,2230.0,889.325
2011-08-02,2407.5,2237.0,889.3
2011-08-03,2362.0,2130.0,889.8
2011-08-04,2337.0,2120.0,889.525
2011-08-05,2260.0,2143.3333333333,887.475
2011-08-06,2222.6666666667,2166.6666666667,886.65
2011-08-07,2185.3333333333,2190.0,885.825
2011-08-08,2148.0,2179.0,885.0
2011-08-09,2095.5,2155.0,883.85
2011-08-10,2155.0,2121.0,882.425
2011-08-11,2125.5,2198.0,881.525
2011-08-12,2160.0,2174.6666666667,879.15
2011-08-13,2157.3333333333,2151.3333333333,878.725
2011-08-14,2154.6666666667,2128.0,878.3
2011-08-15,2152.0,2145.0,877.875
2011-08-16,2128.5,2148.0,876.175
2011-08-17,2162.0,2173.0,874.475
2011-08-18,2155.5,2161.0,872.675
2011-08-19,2163.0,2150.5,873.2
2011-08-20,2155.6666666667,2140.0,872.5833333333
2011-08-21,2148.3333333333,2129.5,871.9666666667
2011-08-22,2141.0,2165.0,871.35
2011-08-23,2169.0,2238.0,869.325
2011-08-24,2149.0,2234.5,866.3
2011-08-25,2182.0,2266.0,863.45
2011-08-26,2212.0,2266.75,861.4
2011-08-27,2223.625,2267.5,860.71875
2011-08-28,2235.25,2268.25,860.0375
2011-08-29,2246.875,2269.0,859.35625
2011-08-30,2258.5,2245.0,858.675
2011-08-31,2258.5,2245.5,855.55
2011-09-01,2208.0,2245.0,855.85
2011-09-02,2190.0,2255.0,854.125
2011-09-03,2170.8333333333,2265.0,853.3083333333
2011-09-04,2151.6666666667,2275.0,852.4916666667
2011-09-05,2132.5,2273.0,851.675
2011-09-06,2153.0,2264.0,848.775
2011-09-07,2192.5,2276.5,847.825
2011-09-08,2196.0,2271.5,844.85
2011-09-09,2185.5,2261.6666666667,844.875
2011-09-10,2170.5,2251.8333333333,843.8833333333
2011-09-11,2155.5,2242.0,842.8916666667
2011-09-12,2140.5,2269.0,841.9
2011-09-13,2177.5,2274.0,840.2
2011-09-14,2156.0,2207.0,838.75
2011-09-15,2161.0,2222.0,837.3
2011-09-16,2188.5,2204.3333333333,837.825
2011-09-17,2156.8333333333,2186.6666666667,837.3333333333
2011-09-18,2125.1666666667,2169.0,836.8416666667
2011-09-19,2093.5,2210.5,836.35
2011-09-20,2088.5,2222.5,834.875
2011-09-21,2042.5,2246.0,833.35
2011-09-22,1982.0,2253.0,831.25
2011-09-23,1941.5,2253.6666666667,830.975
2011-09-24,1914.3333333333,2254.3333333333,830.15
2011-09-25,1887.1666666667,2255.0,829.325
2011-09-26,1860.0,2254.5,828.5
2011-09-27,1906.0,2285.5,826.9
2011-09-28,1918.5,2333.0,827.325
2011-09-29,1870.5,2362.5,824.125
2011-09-30,1905.0,2366.6666666667,821.325
2011-10-01,1885.8333333333,2370.8333333333,820.4916666667
2011-10-02,1866.6666666667,2375.0,819.6583333333
2011-10-03,1847.5,2388.0,818.825
2011-10-04,1835.5,2383.0,815.7
2011-10-05,1831.0,2382.0,814.525
2011-10-06,1843.5,2397.0,810.725
2011-10-07,1845.0,2372.6666666667,807.925
2011-10-08,1864.5,2348.3333333333,807.4416666667
2011-10-09,1884.0,2324.0,806.9583333333
2011-10-10,1903.5,2325.0,806.475
2011-10-11,1880.5,2378.5,803.7
2011-10-12,1930.0,2375.0,801.55
2011-10-13,1890.0,2348.0,798.875
2011-10-14,1901.5,2375.3333333333,798.425
2011-10-15,1901.0,2402.6666666667,797.8583333333
2011-10-16,1900.5,2430.0,797.2916666667
2011-10-17,1900.0,2473.0,796.725
2011-10-18,1832.0,2462.0,794.55
2011-10-19,1832.0,2440.5,794.675
2011-10-20,1750.0,2466.0,792.65
2011-10-21,1793.0,2463.3333333333,790.1
2011-10-22,1808.8333333333,2460.6666666667,789.4083333333
2011-10-23,1824.6666666667,2458.0,788.7166666667
2011-10-24,1840.5,2520.5,788.025
2011-10-25,1837.0,2517.0,787.725
2011-10-26,1843.0,2505.5,785.5
2011-10-27,1880.5,2490.0,784.875
2011-10-28,1908.0,2496.3333333333,783.35
2011-10-29,1911.5,2502.6666666667,782.525
2011-10-30,1915.0,2509.0,781.7
2011-10-31,1918.5,2436.5,780.875
2011-11-01,1871.0,2387.5,777.275
2011-11-02,1916.0,2355.5,773.175
2011-11-03,1922.0,2278.5,769.35
2011-11-04,1950.5,2243.3333333333,765.0
2011-11-05,1937.6666666667,2208.1666666667,764.3583333333
2011-11-06,1924.8333333333,2173.0,763.7166666667
2011-11-07,1912.0,2135.0,763.075
2011-11-08,1953.0,2171.0,761.85
2011-11-09,1946.0,2158.0,758.3
2011-11-10,1883.0,2188.0,756.925
2011-11-11,1880.0,2187.1666666667,752.725
2011-11-12,1895.1666666667,2186.3333333333,753.1166666667
2011-11-13,1910.3333333333,2185.5,753.5083333333
2011-11-14,1925.5,2158.0,753.9
2011-11-15,1905.5,2193.0,754.425
2011-11-16,1911.5,2187.0,755.825
2011-11-17,1911.5,2191.0,751.825
2011-11-18,1926.0,2184.0,749.0
2011-11-19,1925.0,2177.0,748.4666666667
2011-11-20,1924.0,2170.0,747.9333333333
2011-11-21,1923.0,2196.0,747.4
2011-11-22,1929.0,2179.0,745.975
2011-11-23,1903.5,2214.5,744.7
2011-11-24,1898.0,2242.0,742.9
2011-11-25,1880.5,2252.75,741.6
2011-11-26,1896.3333333333,2263.5,741.7083333333
2011-11-27,1912.1666666667,2274.25,741.8166666667
2011-11-28,1928.0,2285.0,741.925
2011-11-29,1936.0,2286.0,741.425
2011-11-30,1943.0,2235.5,739.85
2011-12-01,2033.0,2219.0,741.35
2011-12-02,2060.0,2199.8333333333,737.25
2011-12-03,2048.3333333333,2180.6666666667,737.525
2011-12-04,2036.6666666667,2161.5,737.8
2011-12-05,2025.0,2176.0,738.075
2011-12-06,2008.0,2215.0,736.15
2011-12-07,2020.5,2219.0,737.975
2011-12-08,2006.0,2210.0,758.2
2011-12-09,1985.5,2193.3333333333,757.35
2011-12-10,1975.6666666667,2176.6666666667,758.2
2011-12-11,1965.8333333333,2160.0,759.05
2011-12-12,1956.0,2197.0,759.9
2011-12-13,1933.0,2176.0,758.6
2011-12-14,1874.0,2185.0,758.8
2011-12-15,1865.0,2210.0,757.9
2011-12-16,1873.0,2178.6666666667,758.9
2011-12-17,1865.8333333333,2147.3333333333,761.1416666667
2011-12-18,1858.6666666667,2116.0,763.3833333333
2011-12-19,1851.5,2114.0,765.625
2011-12-20,1840.5,2062.0,809.325
2011-12-21,1862.5,2000.5,811.55
2011-12-22,1850.0,1956.0,826.825
2011-12-23,1846.5,1935.0,826.3
2011-12-24,1839.5,1914.0,826.095
2011-12-25,1832.5,1893.0,825.89
2011-12-26,1825.5,1935.0,825.685
2011-12-27,1818.5,1940.5,825.48
2011-12-28,1811.5,1897.5,825.275
2011-12-29,1798.0,1925.0,823.525
2011-12-30,1828.0,1907.0,821.7
2011-12-31,1827.75,1889.0,821.35
2012-01-01,1827.5,1871.0,821.0
2012-01-02,1827.25,1858.0,820.65
2012-01-03,1827.0,1852.5,820.3
2012-01-04,1844.5,1865.5,820.75
2012-01-05,1835.5,1870.0,820.9
2012-01-06,1827.5,1887.0,820.075
2012-01-07,1836.6666666667,1904.0,819.7833333333
2012-01-08,1845.8333333333,1921.0,819.4916666667
2012-01-09,1855.0,1904.0,819.2
2012-01-10,1912.5,1954.0,820.275
2012-01-11,1910.0,1912.0,819.45
2012-01-12,1945.0,1926.0,818.5
2012-01-13,1943.0,1923.8333333333,817.5
2012-01-14,1944.6666666667,1921.6666666667,817.2416666667
2012-01-15,1946.3333333333,1919.5,816.9833333333
2012-01-16,1948.0,1854.0,816.725
2012-01-17,2000.0,1851.0,834.7
2012-01-18,1997.5,1770.0,839.45
2012-01-19,2011.5,1811.0,840.5
2012-01-20,1995.5,1827.8333333333,843.325
2012-01-21,2002.1666666667,1844.6666666667,844.9083333333
2012-01-22,2008.8333333333,1861.5,846.4916666667
2012-01-23,2015.5,1860.0,848.075
2012-01-24,2052.5,1863.5,847.95
2012-01-25,2095.5,1911.0,849.175
2012-01-26,2178.5,1928.0,848.5
2012-01-27,2178.5,1929.5,848.35
2012-01-28,2150.8333333333,1931.0,847.925
2012-01-29,2123.1666666667,1932.5,847.5
2012-01-30,2095.5,1907.0,847.075
2012-01-31,2126.0,1922.0,844.3
2012-02-01,2091.5,1930.5,842.5
2012-02-02,2093.0,1958.5,841.05
2012-02-03,2088.0,1947.8333333333,839.7
2012-02-04,2098.6666666667,1937.1666666667,839.3666666667
2012-02-05,2109.3333333333,1926.5,839.0333333333
2012-02-06,2120.0,1960.5,838.7
2012-02-07,2082.0,1954.5,841.55
2012-02-08,2129.0,1889.5,839.825
2012-02-09,2108.0,1882.0,838.45
2012-02-10,2112.5,1899.0,836.25
2012-02-11,2104.1666666667,1916.0,835.85
2012-02-12,2095.8333333333,1933.0,835.45
2012-02-13,2087.5,1913.0,835.05
2012-02-14,2021.5,1918.0,848.05
2012-02-15,2016.5,1923.0,846.925
2012-02-16,1951.0,1937.0,850.3
2012-02-17,1963.5,1935.0,850.25
2012-02-18,1959.3333333333,1933.0,850.3583333333
2012-02-19,1955.1666666667,1931.0,850.4666666667
2012-02-20,1951.0,1937.0,850.575
2012-02-21,2006.5,1900.0,851.05
2012-02-22,2007.0,1899.0,851.05
2012-02-23,2037.0,1882.5,865.35
2012-02-24,2061.0,1897.8333333333,867.825
2012-02-25,2056.1666666667,1913.1666666667,867.7916666667
2012-02-26,2051.3333333333,1928.5,867.7583333333
2012-02-27,2046.5,1936.5,867.725
2012-02-28,2124.0,1940.0,867.65
2012-02-29,2125.5,2036.0,867.55
2012-03-01,2083.5,2053.5,867.425
2012-03-02,2088.5,2041.1666666667,867.425
2012-03-03,2081.6666666667,2028.8333333333,867.4083333333
2012-03-04,2074.8333333333,2016.5,867.3916666667
2012-03-05,2068.0,2011.0,867.375
2012-03-06,2008.0,2025.0,867.125
2012-03-07,1987.0,2022.0,866.925
2012-03-08,2019.0,1992.0,866.9
2012-03-09,2027.5,1982.1666666667,866.85
2012-03-10,2027.5,1972.3333333333,866.8
2012-03-11,2027.5,1962.5,866.75
2012-03-12,2027.5,1936.5,866.7
2012-03-13,2079.5,1869.0,866.625
2012-03-14,2073.5,1865.0,866.175
2012-03-15,2077.0,1873.0,867.7
2012-03-16,2084.0,1867.6666666667,872.4
2012-03-17,2081.0,1862.3333333333,872.4083333333
2012-03-18,2078.0,1857.0,872.4166666667
2012-03-19,2075.0,1854.0,872.425
2012-03-20,2030.5,1872.5,878.1
2012-03-21,2026.0,1864.0,887.6
2012-03-22,2004.0,1862.0,890.475
2012-03-23,2000.0,1854.8,889.975
2012-03-24,1996.6666666667,1847.6,889.7583333333
2012-03-25,1993.3333333333,1840.4,889.5416666667
2012-03-26,1990.0,1833.2,889.325
2012-03-27,2014.5,1826.0,888.825
2012-03-28,2007.0,1818.0,898.675
2012-03-29,1987.0,1845.0,898.1
2012-03-30,2003.0,1846.25,897.375
2012-03-31,1992.6666666667,1847.5,897.1916666667
2012-04-01,1982.3333333333,1848.75,897.0083333333
2012-04-02,1972.0,1850.0,896.825
2012-04-03,1994.0,1862.5,896.15
2012-04-04,1986.5,1848.0,895.7
2012-04-05,1975.5,1843.0,895.15
2012-04-06,1980.0,1851.3333333333,896.085
2012-04-07,1984.5,1859.6666666667,897.02
2012-04-08,1989.0,1868.0,897.955
2012-04-09,1993.5,1923.0,898.89
2012-04-10,1998.0,1920.0,899.825
2012-04-11,1985.5,1950.0,900.75
2012-04-12,2021.0,1948.0,900.325
2012-04-13,2012.5,1951.1666666667,902.675
2012-04-14,2005.0,1954.3333333333,902.4166666667
2012-04-15,1997.5,1957.5,902.1583333333
2012-04-16,1990.0,2004.5,901.9
2012-04-17,1988.5,2016.0,912.15
2012-04-18,1981.0,2031.5,912.45
2012-04-19,1985.0,2016.0,911.825
2012-04-20,1999.5,2024.0,910.9
2012-04-21,1994.8333333333,2032.0,910.8833333333
2012-04-22,1990.1666666667,2040.0,910.8666666667
2012-04-23,1985.5,2071.0,910.85
2012-04-24,1988.5,2112.0,910.825
2012-04-25,1991.0,2183.0,910.775
2012-04-26,2012.5,2195.5,910.675
2012-04-27,2032.0,2169.3333333333,910.575
2012-04-28,2034.5,2143.1666666667,911.6
2012-04-29,2037.0,2117.0,912.625
2012-04-30,2039.5,2135.5,913.65
2012-05-01,2049.0,2110.0,926.55
2012-05-02,2028.5,2112.0,928.875
2012-05-03,2000.5,2107.0,927.075
2012-05-04,1996.0,2117.3333333333,925.55
2012-05-05,1993.75,2127.6666666667,927.5625
2012-05-06,1991.5,2138.0,929.575
2012-05-07,1989.25,2096.0,931.5875
2012-05-08,1987.0,2144.0,933.6
2012-05-09,1936.0,2121.0,936.65
2012-05-10,1944.0,2124.0,935.075
2012-05-11,1935.5,2114.3333333333,933.325
2012-05-12,1930.3333333333,2104.6666666667,932.525
2012-05-13,1925.1666666667,2095.0,931.725
2012-05-14,1920.0,2037.0,930.925
2012-05-15,1918.0,2034.0,932.15
2012-05-16,1913.5,1974.0,942.075
2012-05-17,1883.5,1985.0,940.25
2012-05-18,1921.0,1981.6666666667,944.025
2012-05-19,1914.6666666667,1978.3333333333,944.7083333333
2012-05-20,1908.3333333333,1975.0,945.3916666667
2012-05-21,1902.0,2027.0,946.075
2012-05-22,1900.0,2030.0,944.825
2012-05-23,1873.0,2060.0,943.325
2012-05-24,1867.5,2073.0,940.975
2012-05-25,1893.0,2070.1666666667,939.225
2012-05-26,1895.6666666667,2067.3333333333,939.1666666667
2012-05-27,1898.3333333333,2064.5,939.1083333333
2012-05-28,1901.0,2138.0,939.05
2012-05-29,1905.5,2142.0,937.675
2012-05-30,1887.0,2105.5,936.725
2012-05-31,1899.0,2116.0,940.775
2012-06-01,1852.5,2108.8333333333,939.25
2012-06-02,1861.4,2101.6666666667,939.77
2012-06-03,1870.3,2094.5,940.29
2012-06-04,1879.2,2032.0,940.81
2012-06-05,1888.1,2003.5,941.33
2012-06-06,1897.0,2037.5,941.85
2012-06-07,1898.0,2048.0,942.025
2012-06-08,1873.5,2047.3333333333,952.05
2012-06-09,1876.0,2046.6666666667,951.2416666667
2012-06-10,1878.5,2046.0,950.4333333333
2012-06-11,1881.0,2093.0,949.625
2012-06-12,1878.0,2085.5,947.175
2012-06-13,1885.0,2083.5,944.65
2012-06-14,1886.5,2093.0,941.95
2012-06-15,1908.0,2091.0,948.775
2012-06-16,1903.5,2089.0,952.5
2012-06-17,1899.0,2087.0,956.225
2012-06-18,1894.5,2042.0,959.95
2012-06-19,1876.5,2043.0,978.925
2012-06-20,1886.0,2005.0,990.525
2012-06-21,1849.0,2009.0,991.85
2012-06-22,1799.0,2007.6666666667,993.025
2012-06-23,1799.0,2006.3333333333,992.9666666667
2012-06-24,1799.0,2005.0,992.9083333333
2012-06-25,1799.0,2022.0,992.85
2012-06-26,1794.5,2020.0,993.9
2012-06-27,1759.5,1993.0,995.425
2012-06-28,1799.5,2010.0,993.525
2012-06-29,1843.0,2000.0,992.025
2012-06-30,1853.6666666667,1990.0,992.9083333333
2012-07-01,1864.3333333333,1980.0,993.7916666667
2012-07-02,1875.0,2000.0,994.675
2012-07-03,1905.0,1992.0,993.05
2012-07-04,1897.0,1983.0,991.6
2012-07-05,1895.0,1987.6,993.375
2012-07-06,1855.0,1992.2,990.85
2012-07-07,1850.0,1996.8,989.95
2012-07-08,1845.0,2001.4,989.05
2012-07-09,1840.0,2006.0,988.15
2012-07-10,1852.5,1986.0,985.65
2012-07-11,1836.0,2021.0,983.075
2012-07-12,1833.0,2013.0,981.0
2012-07-13,1870.0,2005.0,976.775
2012-07-14,1865.8333333333,1997.0,980.5666666667
2012-07-15,1861.6666666667,1989.0,984.3583333333
2012-07-16,1857.5,1996.0,988.15
2012-07-17,1885.5,1993.0,996.725
2012-07-18,1852.5,1997.0,1014.575
2012-07-19,1883.0,2013.0,1012.375
2012-07-20,1851.0,2007.6666666667,1015.075
2012-07-21,1833.6666666667,2002.3333333333,1013.7833333333
2012-07-22,1816.3333333333,1997.0,1012.4916666667
2012-07-23,1799.0,2003.0,1011.2
2012-07-24,1800.0,2008.0,1007.3
2012-07-25,1805.0,2022.0,1008.85
2012-07-26,1809.0,2036.5,1006.475
2012-07-27,1835.0,2040.0,1005.2
2012-07-28,1836.8333333333,2043.5,1004.2833333333
2012-07-29,1838.6666666667,2047.0,1003.3666666667
2012-07-30,1840.5,2056.0,1002.45
2012-07-31,1849.5,2037.5,999.75
2012-08-01,1816.5,2008.5,997.125
2012-08-02,1808.0,1999.0,994.675
2012-08-03,1807.0,1995.125,992.3
2012-08-04,1812.5,1991.25,991.4916666667
2012-08-05,1818.0,1987.375,990.6833333333
2012-08-06,1823.5,1983.5,989.875
2012-08-07,1847.5,1936.0,988.625
2012-08-08,1843.5,1946.0,986.125
2012-08-09,1845.0,1932.0,977.95
2012-08-10,1823.0,1928.0,973.7
2012-08-11,1822.1666666667,1924.0,972.6
2012-08-12,1821.3333333333,1920.0,971.5
2012-08-13,1820.5,1920.0,970.4
