index,LME Lead Cash-Settlement,LME Lead 3-month,LME Lead stock
2019-11-30,1935.3333333333,2028.0,67.1416666667
2019-12-01,1923.6666666667,2020.5,67.1333333333
2019-12-02,1912.0,1998.0,67.125
2019-12-03,1883.5,2030.0,67.125
2019-12-04,1900.0,2066.0,67.125
2019-12-05,1893.0,2034.0,67.125
2019-12-06,1881.0,2047.8333333333,67.125
2019-12-07,1876.0,2061.6666666667,67.125
2019-12-08,1871.0,2075.5,67.125
2019-12-09,1866.0,2100.0,67.125
2019-12-10,1893.0,2106.0,67.4
2019-12-11,1903.0,2089.0,67.4
2019-12-12,1920.0,2105.0,67.375
2019-12-13,1934.0,2108.0,67.325
2019-12-14,1913.8333333333,2111.0,67.3083333333
2019-12-15,1893.6666666667,2114.0,67.2916666667
2019-12-16,1873.5,2069.0,67.275
2019-12-17,1873.0,2067.0,67.475
2019-12-18,1872.0,2092.0,67.35
2019-12-19,1896.5,2115.0,67.25
2019-12-20,1909.0,2110.0,67.175
2019-12-21,1907.6666666667,2105.0,67.1083333333
2019-12-22,1906.3333333333,2100.0,67.0416666667
2019-12-23,1905.0,2069.0,66.975
2019-12-24,1905.0,2075.5,66.725
2019-12-25,1906.6666666667,2117.0,66.675
2019-12-26,1908.3333333333,2077.0,66.625
2019-12-27,1910.0,2083.0,66.575
2019-12-28,1917.3333333333,2089.0,66.575
2019-12-29,1924.6666666667,2095.0,66.575
2019-12-30,1932.0,2122.0,66.575
2019-12-31,1923.5,2090.0,66.325
2020-01-01,1913.75,2106.0,66.2625
2020-01-02,1904.0,2143.0,66.2
2020-01-03,1889.5,2155.6666666667,66.1
2020-01-04,1893.0,2168.3333333333,66.2416666667
2020-01-05,1896.5,2181.0,66.3833333333
2020-01-06,1900.0,2178.0,66.525
2020-01-07,1905.0,2133.0,66.525
2020-01-08,1908.5,2167.0,66.525
2020-01-09,1902.0,2180.0,66.525
2020-01-10,1922.0,2164.6666666667,66.475
2020-01-11,1911.8333333333,2149.3333333333,66.475
2020-01-12,1901.6666666667,2134.0,66.475
2020-01-13,1891.5,2148.0,66.475
2020-01-14,1897.0,2164.0,66.475
2020-01-15,1960.5,2176.5,66.45
2020-01-16,2027.0,2194.0,66.375
2020-01-17,1977.0,2191.1666666667,66.25
2020-01-18,1978.6666666667,2188.3333333333,66.25
2020-01-19,1980.3333333333,2185.5,66.25
2020-01-20,1982.0,2217.0,66.25
2020-01-21,1952.0,2216.5,66.25
2020-01-22,1974.0,2223.5,66.2
2020-01-23,1989.0,2228.0,66.2
2020-01-24,1960.0,2221.1666666667,66.2
2020-01-25,1940.3333333333,2214.3333333333,66.2
2020-01-26,1920.6666666667,2207.5,66.2
2020-01-27,1901.0,2242.0,66.2
2020-01-28,1915.0,2232.0,66.8
2020-01-29,1886.0,2192.0,66.8
2020-01-30,1836.0,2165.0,66.8
2020-01-31,1874.5,2165.0,66.8
2020-02-01,1876.0,2165.0,66.8
2020-02-02,1877.5,2165.0,66.8
2020-02-03,1879.0,2165.0,66.8
2020-02-04,1854.5,2132.0,66.8
2020-02-05,1843.5,2104.0,66.75
2020-02-06,1844.0,2090.5,66.725
2020-02-07,1835.0,2097.3333333333,66.8
2020-02-08,1826.6666666667,2104.1666666667,66.8
2020-02-09,1818.3333333333,2111.0,66.8
2020-02-10,1810.0,2079.0,66.8
2020-02-11,1820.0,2037.0,66.8
2020-02-12,1861.0,2028.0,66.8
2020-02-13,1877.0,2009.0,66.75
2020-02-14,1875.0,2003.0,66.75
2020-02-15,1887.0,1997.0,66.7416666667
2020-02-16,1899.0,1991.0,66.7333333333
2020-02-17,1911.0,1978.0,66.725
2020-02-18,1901.0,2000.5,66.725
2020-02-19,1920.0,1982.0,66.725
2020-02-20,1939.0,1966.0,66.725
2020-02-21,1881.0,1963.6666666667,66.85
2020-02-22,1875.3333333333,1961.3333333333,66.825
2020-02-23,1869.6666666667,1959.0,66.8
2020-02-24,1864.0,1920.5,66.775
2020-02-25,1922.0,1960.0,67.575
2020-02-26,1870.0,1943.0,67.65
2020-02-27,1870.0,1959.0,67.55
2020-02-28,1869.0,1948.0,67.8
2020-02-29,1881.0,1937.0,67.9
2020-03-01,1893.0,1926.0,68.0
2020-03-02,1905.0,1899.0,68.1
2020-03-03,1900.0,1917.0,68.575
2020-03-04,1887.0,1906.0,69.225
2020-03-05,1860.0,1899.0,69.575
2020-03-06,1880.0,1892.6666666667,69.775
2020-03-07,1869.8333333333,1886.3333333333,69.8583333333
2020-03-08,1859.6666666667,1880.0,69.9416666667
2020-03-09,1849.5,1908.0,70.025
2020-03-10,1859.5,1917.0,70.175
2020-03-11,1813.0,1932.0,70.3
2020-03-12,1749.0,1955.0,70.575
2020-03-13,1781.0,1936.0,70.575
2020-03-14,1749.0,1917.0,70.5416666667
2020-03-15,1717.0,1898.0,70.5083333333
2020-03-16,1685.0,1893.0,70.475
2020-03-17,1693.0,1892.0,70.85
2020-03-18,1616.0,1921.0,71.125
2020-03-19,1661.0,1928.0,70.95
2020-03-20,1673.5,1924.6666666667,71.0
2020-03-21,1651.8333333333,1921.3333333333,70.95
2020-03-22,1630.1666666667,1918.0,70.9
2020-03-23,1608.5,1923.0,70.85
2020-03-24,1617.0,1923.6666666667,71.325
2020-03-25,1589.0,1924.3333333333,71.15
2020-03-26,1659.0,1925.0,71.125
2020-03-27,1690.0,1930.6666666667,71.125
2020-03-28,1691.3333333333,1936.3333333333,71.125
2020-03-29,1692.6666666667,1942.0,71.125
2020-03-30,1694.0,1937.0,71.125
2020-03-31,1712.0,1926.0,71.125
2020-04-01,1692.5,1915.0,70.9
2020-04-02,1684.5,1903.0,71.425
2020-04-03,1661.0,1905.3333333333,71.425
2020-04-04,1650.5,1907.6666666667,71.5083333333
2020-04-05,1640.0,1910.0,71.5916666667
2020-04-06,1629.5,1923.0,71.675
2020-04-07,1692.5,1925.5,71.55
2020-04-08,1698.0,1912.0,71.55
2020-04-09,1684.5,1938.5,71.675
2020-04-10,1684.6,1930.0,71.735
2020-04-11,1684.7,1921.5,71.795
2020-04-12,1684.8,1913.0,71.855
2020-04-13,1684.9,1914.0,71.915
2020-04-14,1685.0,1964.0,71.975
2020-04-15,1664.0,2027.0,72.5
2020-04-16,1675.0,1978.0,72.5
2020-04-17,1651.5,1982.0,72.575
2020-04-18,1651.1666666667,1986.0,72.4333333333
2020-04-19,1650.8333333333,1990.0,72.2916666667
2020-04-20,1650.5,1965.0,72.15
2020-04-21,1632.0,1967.0,73.225
2020-04-22,1640.5,1988.0,73.45
2020-04-23,1632.5,1946.0,73.55
2020-04-24,1601.0,1924.0,73.2
2020-04-25,1603.3333333333,1902.0,73.2666666667
2020-04-26,1605.6666666667,1880.0,73.3333333333
2020-04-27,1608.0,1899.0,73.4
2020-04-28,1623.5,1881.0,73.525
2020-04-29,1614.5,1827.0,73.525
2020-04-30,1610.0,1852.0,73.4
2020-05-01,1583.0,1854.6666666667,73.65
2020-05-02,1586.1666666667,1857.3333333333,73.65
2020-05-03,1589.3333333333,1860.0,73.65
2020-05-04,1592.5,1844.0,73.65
2020-05-05,1611.0,1835.0,73.875
2020-05-06,1618.5,1830.0,73.975
2020-05-07,1619.5,1824.0,73.925
2020-05-08,1622.0,1818.1666666667,73.95
2020-05-09,1624.5,1812.3333333333,73.975
2020-05-10,1627.0,1806.5,74.0
2020-05-11,1629.5,1810.0,74.025
2020-05-12,1638.5,1845.5,74.3
2020-05-13,1601.5,1864.0,74.875
2020-05-14,1576.5,1861.5,74.675
2020-05-15,1578.5,1868.0,74.3
2020-05-16,1589.3333333333,1874.5,74.2833333333
2020-05-17,1600.1666666667,1881.0,74.2666666667
2020-05-18,1611.0,1848.0,74.25
2020-05-19,1638.0,1878.0,75.15
2020-05-20,1663.0,1863.0,75.075
2020-05-21,1654.5,1839.0,75.025
2020-05-22,1603.5,1832.6666666667,75.275
2020-05-23,1617.625,1826.3333333333,75.24375
2020-05-24,1631.75,1820.0,75.2125
2020-05-25,1645.875,1846.0,75.18125
2020-05-26,1660.0,1840.0,75.15
2020-05-27,1641.5,1827.0,76.15
2020-05-28,1609.0,1820.0,76.15
2020-05-29,1615.5,1835.0,76.15
2020-05-30,1622.0,1850.0,76.0416666667
2020-05-31,1628.5,1865.0,75.9333333333
2020-06-01,1635.0,1848.0,75.825
2020-06-02,1663.0,1841.0,75.8
2020-06-03,1696.0,1826.0,75.6
2020-06-04,1679.5,1843.0,75.55
2020-06-05,1749.5,1834.6666666667,75.525
2020-06-06,1745.6666666667,1826.3333333333,75.5166666667
2020-06-07,1741.8333333333,1818.0,75.5083333333
2020-06-08,1738.0,1837.0,75.5
2020-06-09,1726.0,1797.0,75.5
2020-06-10,1736.5,1745.0,75.5
2020-06-11,1711.0,1787.0,75.475
2020-06-12,1739.5,1763.6666666667,75.425
2020-06-13,1732.3333333333,1740.3333333333,75.425
2020-06-14,1725.1666666667,1717.0,75.425
2020-06-15,1718.0,1710.0,75.425
2020-06-16,1760.5,1630.0,75.425
2020-06-17,1775.5,1676.0,75.425
2020-06-18,1796.5,1687.0,75.125
2020-06-19,1777.5,1667.5,75.1
2020-06-20,1772.8333333333,1648.0,74.9333333333
2020-06-21,1768.1666666667,1628.5,74.7666666667
2020-06-22,1763.5,1637.0,74.6
2020-06-23,1744.0,1607.0,74.575
2020-06-24,1742.5,1667.5,72.925
2020-06-25,1775.5,1700.0,72.15
2020-06-26,1778.0,1700.5,69.175
2020-06-27,1779.6666666667,1701.0,68.85
2020-06-28,1781.3333333333,1701.5,68.525
2020-06-29,1783.0,1718.5,68.2
2020-06-30,1788.5,1702.5,67.425
2020-07-01,1761.0,1696.0,66.5
2020-07-02,1765.5,1674.0,65.8
2020-07-03,1756.0,1663.8333333333,64.175
2020-07-04,1764.3333333333,1653.6666666667,64.175
2020-07-05,1772.6666666667,1643.5,64.175
2020-07-06,1781.0,1707.0,64.175
2020-07-07,1779.0,1713.0,61.8
2020-07-08,1819.5,1704.0,61.7
2020-07-09,1817.5,1704.7,61.725
2020-07-10,1842.0,1705.4,61.675
2020-07-11,1847.3333333333,1706.1,61.575
2020-07-12,1852.6666666667,1706.8,61.475
2020-07-13,1858.0,1707.5,61.375
2020-07-14,1839.5,1686.5,61.3
2020-07-15,1836.0,1693.0,63.075
2020-07-16,1824.0,1672.0,63.05
2020-07-17,1811.0,1671.8333333333,63.025
2020-07-18,1809.0,1671.6666666667,62.9833333333
2020-07-19,1807.0,1671.5,62.9416666667
2020-07-20,1805.0,1657.0,62.9
2020-07-21,1814.0,1663.0,74.075
2020-07-22,1800.5,1656.5,86.925
2020-07-23,1794.5,1626.0,97.575
2020-07-24,1808.0,1627.5,107.6
2020-07-25,1805.6666666667,1629.0,110.9666666667
2020-07-26,1803.3333333333,1630.5,114.3333333333
2020-07-27,1801.0,1648.5,117.7
2020-07-28,1835.0,1641.0,117.6
2020-07-29,1847.0,1637.0,117.6
2020-07-30,1841.5,1609.0,117.6
2020-07-31,1843.0,1611.1666666667,117.575
2020-08-01,1850.8333333333,1613.3333333333,117.7666666667
2020-08-02,1858.6666666667,1615.5,117.9583333333
2020-08-03,1866.5,1633.0,118.15
2020-08-04,1834.0,1638.0,118.15
2020-08-05,1889.0,1642.0,118.05
2020-08-06,1913.0,1644.0,118.025
2020-08-07,1921.0,1646.0,118.025
2020-08-08,1907.3333333333,1648.0,118.0
2020-08-09,1893.6666666667,1650.0,117.975
2020-08-10,1880.0,1659.0,117.95
2020-08-11,1901.0,1624.5,117.925
2020-08-12,1934.0,1598.0,117.8
2020-08-13,1932.0,1600.5,118.8
2020-08-14,1946.0,1608.6666666667,119.0
2020-08-15,1949.5,1616.8333333333,119.35
2020-08-16,1953.0,1625.0,119.7
2020-08-17,1956.5,1655.5,120.05
2020-08-18,1964.0,1679.5,120.575
2020-08-19,1994.0,1670.5,122.475
2020-08-20,1964.0,1619.5,125.575
2020-08-21,1965.0,1633.5,125.575
2020-08-22,1963.3333333333,1647.5,125.5583333333
2020-08-23,1961.6666666667,1661.5,125.5416666667
2020-08-24,1960.0,1675.5,125.525
2020-08-25,1984.5,1658.5,125.3
2020-08-26,1969.0,1628.5,125.3
2020-08-27,1954.0,1635.0,125.2
2020-08-28,1976.5,1642.1666666667,125.425
2020-08-29,1978.375,1649.3333333333,125.29375
2020-08-30,1980.25,1656.5,125.1625
2020-08-31,1982.125,1686.0,125.03125
2020-09-01,1984.0,1718.0,124.9
2020-09-02,1951.0,1696.5,123.8
2020-09-03,1912.0,1767.5,123.7
2020-09-04,1940.0,1763.3333333333,123.6
2020-09-05,1947.1666666667,1759.1666666667,123.575
2020-09-06,1954.3333333333,1755.0,123.55
2020-09-07,1961.5,1747.0,123.525
2020-09-08,1925.0,1755.5,123.3
2020-09-09,1888.0,1733.5,123.225
2020-09-10,1859.0,1759.5,131.75
2020-09-11,1869.0,1753.1666666667,131.225
2020-09-12,1870.5,1746.8333333333,131.0333333333
2020-09-13,1872.0,1740.5,130.8416666667
2020-09-14,1873.5,1780.5,130.65
2020-09-15,1909.5,1783.5,130.35
2020-09-16,1883.5,1811.5,136.675
2020-09-17,1851.0,1788.5,136.65
2020-09-18,1889.0,1785.1666666667,136.05
2020-09-19,1883.1666666667,1781.8333333333,135.8916666667
2020-09-20,1877.3333333333,1778.5,135.7333333333
2020-09-21,1871.5,1761.5,135.575
2020-09-22,1873.0,1755.5,135.55
2020-09-23,1851.5,1789.0,135.5
2020-09-24,1856.0,1787.5,135.4
2020-09-25,1815.0,1789.5,135.3
2020-09-26,1811.6666666667,1791.5,135.7333333333
2020-09-27,1808.3333333333,1793.5,136.1666666667
2020-09-28,1805.0,1801.5,136.6
2020-09-29,1821.0,1773.5,135.7
2020-09-30,1801.0,1780.0,137.5
2020-10-01,1809.5,1770.0,137.0
2020-10-02,1763.0,1778.1666666667,136.4
2020-10-03,1756.8333333333,1786.3333333333,136.1333333333
2020-10-04,1750.6666666667,1794.5,135.8666666667
2020-10-05,1744.5,1792.5,135.6
2020-10-06,1759.0,1831.5,135.1
2020-10-07,1777.0,1828.5,134.5
2020-10-08,1779.0,1851.0,133.7
2020-10-09,1779.5,1857.3333333333,132.85
2020-10-10,1794.1666666667,1863.6666666667,132.6416666667
2020-10-11,1808.8333333333,1870.0,132.4333333333
2020-10-12,1823.5,1858.0,132.225
2020-10-13,1826.5,1853.5,131.8
2020-10-14,1771.5,1840.5,131.15
2020-10-15,1754.5,1833.5,130.475
2020-10-16,1756.5,1831.6666666667,129.975
2020-10-17,1751.8333333333,1829.8333333333,129.8583333333
2020-10-18,1747.1666666667,1828.0,129.7416666667
2020-10-19,1742.5,1833.5,129.625
2020-10-20,1748.0,1821.5,129.325
2020-10-21,1790.5,1813.0,128.85
2020-10-22,1792.0,1826.0,128.85
2020-10-23,1792.5,1821.6666666667,128.525
2020-10-24,1778.3333333333,1817.3333333333,128.4083333333
2020-10-25,1764.1666666667,1813.0,128.2916666667
2020-10-26,1750.0,1850.5,128.175
2020-10-27,1780.5,1867.0,128.625
2020-10-28,1764.5,1860.0,128.525
2020-10-29,1801.0,1861.0,127.35
2020-10-30,1790.0,1869.1666666667,125.8
2020-10-31,1785.3333333333,1877.3333333333,125.3333333333
2020-11-01,1780.6666666667,1885.5,124.8666666667
2020-11-02,1776.0,1852.5,124.4
2020-11-03,1808.0,1907.0,124.6
2020-11-04,1813.5,1931.5,123.525
2020-11-05,1836.5,1937.0,121.55
2020-11-06,1838.0,1924.6666666667,120.425
2020-11-07,1839.1666666667,1912.3333333333,119.1916666667
2020-11-08,1840.3333333333,1900.0,117.9583333333
2020-11-09,1841.5,1916.5,116.725
2020-11-10,1818.0,1954.0,116.225
2020-11-11,1849.5,1946.0,113.35
2020-11-12,1868.5,1955.0,113.05
2020-11-13,1886.0,1961.1666666667,112.025
2020-11-14,1884.8333333333,1967.3333333333,111.9583333333
2020-11-15,1883.6666666667,1973.5,111.8916666667
2020-11-16,1882.5,1981.0,111.825
2020-11-17,1900.5,2014.5,113.1
2020-11-18,1919.5,1985.0,113.0
2020-11-19,1951.0,1985.5,112.775
2020-11-20,1987.0,1984.5,112.725
2020-11-21,1988.0,1983.5,112.7
2020-11-22,1989.0,1982.5,112.675
2020-11-23,1990.0,2005.0,112.65
2020-11-24,2006.0,1994.5,112.575
2020-11-25,2030.0,1977.5,112.5
2020-11-26,2031.5,2003.0,112.725
2020-11-27,2053.0,2004.625,112.675
2020-11-28,2074.5,2006.25,112.5916666667
2020-11-29,2096.0,2007.875,112.5083333333
2020-11-30,2117.5,2009.5,112.425
2020-12-01,2065.0,1979.0,112.7
2020-12-02,2031.5,1939.5,112.4
2020-12-03,2046.5,1961.5,111.95
2020-12-04,2026.5,1969.8333333333,111.225
2020-12-05,2021.8333333333,1978.1666666667,111.0666666667
2020-12-06,2017.1666666667,1986.5,110.9083333333
2020-12-07,2012.5,1952.5,110.75
2020-12-08,2063.0,1915.5,110.65
2020-12-09,2100.0,1882.5,110.375
2020-12-10,2083.0,1900.0,109.975
2020-12-11,2058.5,1900.0,109.825
2020-12-12,2054.0,1900.0,113.2166666667
2020-12-13,2049.5,1900.0,116.6083333333
2020-12-14,2045.0,1938.5,120.0
2020-12-15,2034.0,1912.0,120.0
2020-12-16,2062.0,1882.0,119.6
2020-12-17,2046.5,1917.5,131.075
2020-12-18,2040.5,1910.5,131.95
2020-12-19,2012.6666666667,1903.5,132.5583333333
2020-12-20,1984.8333333333,1896.5,133.1666666667
2020-12-21,1957.0,1899.5,133.775
2020-12-22,1932.5,1873.0,133.775
2020-12-23,1955.0,1877.5,133.85
2020-12-24,1956.5,1836.5,133.85
2020-12-25,1952.6,1833.1666666667,133.85
2020-12-26,1948.7,1829.8333333333,133.85
2020-12-27,1944.8,1826.5,133.85
2020-12-28,1940.9,1845.0,133.85
2020-12-29,1937.0,1821.5,133.85
2020-12-30,1966.0,1832.5,133.65
2020-12-31,1972.0,1783.5,133.475
2021-01-01,1984.875,1777.3333333333,133.4
2021-01-02,1997.75,1771.1666666667,133.325
2021-01-03,2010.625,1765.0,133.25
2021-01-04,2023.5,1778.5,133.175
2021-01-05,2043.5,1793.0,132.75
2021-01-06,2068.5,1794.0,132.55
2021-01-07,2026.5,1794.0,132.125
2021-01-08,2000.0,1805.6666666667,131.975
2021-01-09,1991.3333333333,1817.3333333333,131.95
2021-01-10,1982.6666666667,1829.0,131.925
2021-01-11,1974.0,1837.5,131.9
2021-01-12,1963.5,1789.5,131.1
2021-01-13,2018.0,1772.0,130.95
2021-01-14,2040.0,1773.0,130.325
2021-01-15,1981.0,1770.0,129.8
2021-01-16,1981.1666666667,1767.0,129.5416666667
2021-01-17,1981.3333333333,1764.0,129.2833333333
2021-01-18,1981.5,1768.0,129.025
2021-01-19,1987.0,1808.5,126.725
2021-01-20,2013.0,1804.5,119.325
2021-01-21,2033.0,1809.0,117.15
2021-01-22,2007.0,1794.6666666667,115.175
2021-01-23,2018.0,1780.3333333333,114.5083333333
2021-01-24,2029.0,1766.0,113.8416666667
2021-01-25,2040.0,1797.0,113.175
2021-01-26,2036.0,1781.0,110.5
2021-01-27,2040.0,1813.5,107.175
2021-01-28,2009.5,1804.0,104.15
2021-01-29,2013.0,1799.1666666667,98.75
2021-01-30,2016.8333333333,1794.3333333333,98.0916666667
2021-01-31,2020.6666666667,1789.5,97.4333333333
2021-02-01,2024.5,1819.0,96.775
2021-02-02,2008.5,1822.0,94.625
2021-02-03,2008.0,1847.0,94.025
2021-02-04,2010.0,1854.5,93.775
2021-02-05,2030.5,1855.6666666667,93.65
2021-02-06,2037.8333333333,1856.8333333333,93.5166666667
2021-02-07,2045.1666666667,1858.0,93.3833333333
2021-02-08,2052.5,1836.0,93.25
2021-02-09,2080.5,1868.5,92.85
2021-02-10,2082.0,1884.5,92.425
2021-02-11,2080.0,1904.5,92.075
2021-02-12,2116.5,1904.5,91.3
2021-02-13,2114.1666666667,1904.5,91.1416666667
2021-02-14,2111.8333333333,1904.5,90.9833333333
2021-02-15,2109.5,1921.5,90.825
2021-02-16,2111.5,1940.5,96.0
2021-02-17,2097.0,1968.0,95.95
2021-02-18,2132.0,2003.0,96.1
2021-02-19,2122.0,2004.1666666667,96.05
2021-02-20,2132.0,2005.3333333333,95.7833333333
2021-02-21,2142.0,2006.5,95.5166666667
2021-02-22,2152.0,2021.0,95.25
2021-02-23,2129.0,2042.5,94.525
2021-02-24,2103.5,2046.5,94.475
2021-02-25,2158.5,2061.0,94.7
2021-02-26,2107.0,2083.0,94.575
2021-02-27,2096.3333333333,2105.0,94.5916666667
2021-02-28,2085.6666666667,2127.0,94.6083333333
2021-03-01,2075.0,2073.5,94.625
2021-03-02,2069.5,2046.0,94.625
2021-03-03,2039.5,2058.0,94.525
2021-03-04,2014.5,2041.5,94.325
2021-03-05,2023.0,2036.5,94.15
2021-03-06,2009.6666666667,2031.5,94.1166666667
2021-03-07,1996.3333333333,2026.5,94.0833333333
2021-03-08,1983.0,2073.5,94.05
2021-03-09,1956.0,2103.5,93.725
2021-03-10,1924.5,2088.5,94.9
2021-03-11,1934.5,2060.0,115.7
2021-03-12,1940.0,2057.6666666667,122.9
2021-03-13,1938.6666666667,2055.3333333333,123.3416666667
2021-03-14,1937.3333333333,2053.0,123.7833333333
2021-03-15,1936.0,2040.0,124.225
2021-03-16,1943.5,2049.5,124.95
2021-03-17,1921.0,2048.0,124.525
2021-03-18,1896.0,2041.0,123.775
2021-03-19,1917.5,2018.3333333333,123.425
2021-03-20,1928.6666666667,1995.6666666667,123.2
2021-03-21,1939.8333333333,1973.0,122.975
2021-03-22,1951.0,1954.0,122.75
2021-03-23,1949.0,1972.5,121.675
2021-03-24,1944.0,1976.0,121.075
2021-03-25,1907.0,1972.6,119.5
2021-03-26,1938.5,1969.2,118.7
2021-03-27,1937.0,1965.8,118.9833333333
2021-03-28,1935.5,1962.4,119.2666666667
2021-03-29,1934.0,1959.0,119.55
2021-03-30,1944.0,1981.5,119.85
2021-03-31,1956.5,1982.5,119.675
2021-04-01,1942.5,1997.375,119.55
2021-04-02,1943.5,2012.25,119.44
2021-04-03,1944.5,2027.125,119.33
2021-04-04,1945.5,2042.0,119.22
2021-04-05,1946.5,2059.0,119.11
2021-04-06,1947.5,2081.5,119.0
2021-04-07,1949.0,2042.0,118.9
2021-04-08,1969.0,2019.5,118.775
2021-04-09,1958.0,2010.3333333333,118.65
2021-04-10,1954.8333333333,2001.1666666667,118.5583333333
2021-04-11,1951.6666666667,1992.0,118.4666666667
2021-04-12,1948.5,1984.5,118.375
2021-04-13,1959.5,2033.5,117.675
2021-04-14,1968.0,2053.0,116.65
2021-04-15,1984.5,1999.0,116.425
2021-04-16,2033.0,2000.6666666667,116.225
2021-04-17,2030.3333333333,2002.3333333333,116.0
2021-04-18,2027.6666666667,2004.0,115.775
2021-04-19,2025.0,2005.0,115.55
2021-04-20,2026.0,2032.5,114.9
2021-04-21,1982.0,2051.0,114.475
2021-04-22,2017.5,2025.0,113.35
2021-04-23,2021.0,2036.6666666667,112.975
2021-04-24,2032.0,2048.3333333333,112.875
2021-04-25,2043.0,2060.0,112.775
2021-04-26,2054.0,2054.0,112.675
2021-04-27,2051.0,2054.0,111.2
2021-04-28,2076.0,2027.5,111.325
2021-04-29,2097.5,2027.0,111.15
2021-04-30,2117.0,2029.8333333333,110.85
2021-05-01,2129.0,2032.6666666667,110.78125
2021-05-02,2141.0,2035.5,110.7125
2021-05-03,2153.0,2022.0,110.64375
2021-05-04,2165.0,2022.0,110.575
2021-05-05,2186.0,2024.0,108.25
2021-05-06,2177.0,2045.5,107.375
2021-05-07,2218.0,2051.6666666667,106.075
2021-05-08,2221.5,2057.8333333333,106.0416666667
2021-05-09,2225.0,2064.0,106.0083333333
2021-05-10,2228.5,2089.0,105.975
2021-05-11,2218.0,2094.5,104.875
2021-05-12,2203.5,2091.5,105.1
2021-05-13,2116.0,2123.0,104.725
2021-05-14,2148.5,2122.6666666667,104.7
2021-05-15,2159.5,2122.3333333333,104.6166666667
2021-05-16,2170.5,2122.0,104.5333333333
2021-05-17,2181.5,2122.5,104.45
2021-05-18,2213.5,2107.0,104.125
2021-05-19,2202.0,2146.5,104.325
2021-05-20,2202.5,2135.5,103.975
2021-05-21,2223.5,2145.1666666667,103.45
2021-05-22,2196.8333333333,2154.8333333333,103.25
2021-05-23,2170.1666666667,2164.5,103.05
2021-05-24,2143.5,2148.0,102.85
2021-05-25,2139.0,2122.0,102.0
2021-05-26,2176.0,2167.0,99.75
2021-05-27,2182.5,2120.0,99.25
2021-05-28,2208.0,2108.8333333333,97.8
2021-05-29,2200.75,2097.6666666667,97.68125
2021-05-30,2193.5,2086.5,97.5625
2021-05-31,2186.25,2086.5,97.44375
2021-06-01,2179.0,2054.5,97.325
2021-06-02,2228.5,2032.0,95.25
2021-06-03,2193.5,2037.0,94.95
2021-06-04,2147.5,2025.0,92.35
2021-06-05,2144.5,2013.0,92.35
2021-06-06,2141.5,2001.0,92.35
2021-06-07,2138.5,1976.5,92.35
2021-06-08,2146.0,1946.0,91.05
2021-06-09,2183.0,1960.5,90.225
2021-06-10,2168.5,1964.5,90.075
2021-06-11,2198.0,1963.6666666667,89.775
2021-06-12,2194.0,1962.8333333333,89.4583333333
2021-06-13,2190.0,1962.0,89.1416666667
2021-06-14,2186.0,1965.5,88.825
2021-06-15,2167.5,1944.5,88.2
2021-06-16,2161.0,1922.0,88.025
2021-06-17,2144.5,1941.0,87.85
2021-06-18,2130.5,1952.8333333333,87.65
2021-06-19,2141.3333333333,1964.6666666667,87.625
2021-06-20,2152.1666666667,1976.5,87.6
2021-06-21,2163.0,1975.5,87.575
2021-06-22,2165.5,1971.0,87.5
2021-06-23,2175.5,1932.0,86.75
2021-06-24,2198.5,1962.0,86.0
2021-06-25,2217.5,1960.8333333333,85.175
2021-06-26,2221.8333333333,1959.6666666667,84.7166666667
2021-06-27,2226.1666666667,1958.5,84.2583333333
2021-06-28,2230.5,1968.0,83.8
2021-06-29,2315.5,1979.0,82.075
2021-06-30,2319.5,1967.5,81.025
2021-07-01,2242.0,1967.3,80.25
2021-07-02,2293.0,1967.1,76.775
2021-07-03,2305.1666666667,1966.9,76.3083333333
2021-07-04,2317.3333333333,1966.7,75.8416666667
2021-07-05,2329.5,1966.5,75.375
2021-07-06,2320.5,1975.5,72.25
2021-07-07,2306.5,1990.5,71.025
2021-07-08,2283.0,1978.0,70.3
2021-07-09,2342.5,1975.6666666667,69.575
2021-07-10,2333.3333333333,1973.3333333333,69.3083333333
2021-07-11,2324.1666666667,1971.0,69.0416666667
2021-07-12,2315.0,1977.0,68.775
2021-07-13,2302.5,1990.5,68.2
2021-07-14,2301.0,2006.5,67.9
2021-07-15,2310.0,2052.0,67.725
2021-07-16,2326.5,2050.1666666667,67.5
2021-07-17,2310.5,2048.3333333333,67.45
2021-07-18,2294.5,2046.5,67.4
2021-07-19,2278.5,2049.5,67.35
2021-07-20,2320.0,2006.0,66.975
2021-07-21,2341.5,2040.0,64.425
2021-07-22,2386.5,2042.0,64.225
2021-07-23,2416.0,2053.3333333333,62.45
2021-07-24,2418.8333333333,2064.6666666667,62.3
2021-07-25,2421.6666666667,2076.0,62.15
2021-07-26,2424.5,2073.5,62.0
2021-07-27,2385.0,2097.5,61.775
2021-07-28,2369.5,2116.5,61.4
2021-07-29,2396.0,2138.0,60.9
2021-07-30,2424.0,2148.375,60.4
2021-07-31,2431.1666666667,2158.75,60.1833333333
2021-08-01,2438.3333333333,2169.125,59.9666666667
2021-08-02,2445.5,2179.5,59.75
2021-08-03,2435.0,2201.5,59.375
2021-08-04,2469.0,2191.5,59.25
2021-08-05,2441.0,2231.5,58.85
2021-08-06,2362.0,2235.6666666667,58.75
2021-08-07,2339.8333333333,2239.8333333333,58.6666666667
