index,LME Nickel Cash-Settlement,LME Nickel 3-month,LME Nickel stock
2020-06-29,12684.0,11298.0,233.658
2020-06-30,12790.0,11288.0,233.898
2020-07-01,12555.0,11252.0,233.526
2020-07-02,12823.0,11257.0,234.312
2020-07-03,13040.0,11243.6666666667,234.264
2020-07-04,13107.3333333333,11230.3333333333,234.248
2020-07-05,13174.6666666667,11217.0,234.232
2020-07-06,13242.0,11409.0,234.216
2020-07-07,13231.0,11497.0,234.216
2020-07-08,13415.0,11523.0,234.654
2020-07-09,13425.0,11579.0,234.672
2020-07-10,13070.0,11635.0,234.672
2020-07-11,13207.3333333333,11691.0,234.656
2020-07-12,13344.6666666667,11747.0,234.64
2020-07-13,13482.0,11803.0,234.624
2020-07-14,13518.0,11795.0,234.192
2020-07-15,13512.0,11726.0,234.78
2020-07-16,13253.0,11967.0,234.96
2020-07-17,13281.0,12089.3333333333,234.738
2020-07-18,13241.3333333333,12211.6666666667,234.722
2020-07-19,13201.6666666667,12334.0,234.706
2020-07-20,13162.0,12156.0,234.69
2020-07-21,13315.0,11966.0,235.158
2020-07-22,13215.0,12089.0,235.182
2020-07-23,13460.0,12144.0,235.146
2020-07-24,13430.0,12202.6666666667,234.636
2020-07-25,13526.0,12261.3333333333,234.74
2020-07-26,13622.0,12320.0,234.844
2020-07-27,13718.0,12327.0,234.948
2020-07-28,13470.0,12209.0,234.852
2020-07-29,13762.0,12207.0,235.164
2020-07-30,13716.0,11916.0,234.786
2020-07-31,13756.0,11898.6666666667,235.242
2020-08-01,13731.6666666667,11881.3333333333,235.25
2020-08-02,13707.3333333333,11864.0,235.258
2020-08-03,13683.0,11854.0,235.266
2020-08-04,13888.0,12273.0,235.272
2020-08-05,14250.0,12313.0,235.47
2020-08-06,14381.0,12298.75,235.86
2020-08-07,14335.0,12284.5,236.28
2020-08-08,14272.0,12270.25,236.152
2020-08-09,14209.0,12256.0,236.024
2020-08-10,14146.0,12332.0,235.896
2020-08-11,14153.0,12275.0,235.89
2020-08-12,14167.0,12157.0,235.866
2020-08-13,14106.0,11874.0,237.228
2020-08-14,14235.0,11928.0,238.638
2020-08-15,14339.3333333333,11982.0,238.638
2020-08-16,14443.6666666667,12036.0,238.638
2020-08-17,14548.0,12349.0,238.638
2020-08-18,14602.0,12408.0,238.53
2020-08-19,14705.0,12827.0,238.584
2020-08-20,14666.0,12199.0,239.304
2020-08-21,14562.0,12236.25,238.95
2020-08-22,14662.0,12273.5,238.95
2020-08-23,14762.0,12310.75,238.95
2020-08-24,14862.0,12348.0,238.95
2020-08-25,14880.0,12210.0,238.494
2020-08-26,15034.0,12200.0,238.818
2020-08-27,15120.0,12192.0,238.83
2020-08-28,15414.0,12289.6666666667,238.974
2020-08-29,15475.5,12387.3333333333,238.911
2020-08-30,15537.0,12485.0,238.848
2020-08-31,15598.5,12751.0,238.785
2020-09-01,15660.0,12885.0,238.722
2020-09-02,15658.0,12671.0,237.336
2020-09-03,15135.0,12857.0,236.736
2020-09-04,15210.0,12908.0,236.634
2020-09-05,15201.6666666667,12959.0,236.592
2020-09-06,15193.3333333333,13010.0,236.55
2020-09-07,15185.0,12879.0,236.508
2020-09-08,15090.0,12952.0,236.46
2020-09-09,14821.0,12681.0,236.478
2020-09-10,14748.0,12795.0,237.162
2020-09-11,14935.0,12721.6666666667,237.138
2020-09-12,14986.6666666667,12648.3333333333,237.092
2020-09-13,15038.3333333333,12575.0,237.046
2020-09-14,15090.0,12974.0,237.0
2020-09-15,15218.0,12948.0,237.18
2020-09-16,15160.0,12818.0,237.276
2020-09-17,14895.0,12921.0,236.988
2020-09-18,14908.0,12844.6666666667,236.526
2020-09-19,14835.6666666667,12768.3333333333,236.518
2020-09-20,14763.3333333333,12692.0,236.51
2020-09-21,14691.0,12592.0,236.502
2020-09-22,14554.0,12577.0,236.382
2020-09-23,14365.0,12437.0,236.31
2020-09-24,14179.0,12751.0,236.646
2020-09-25,14285.0,12741.6666666667,236.952
2020-09-26,14328.6666666667,12732.3333333333,236.618
2020-09-27,14372.3333333333,12723.0,236.284
2020-09-28,14416.0,12837.0,235.95
2020-09-29,14470.0,12620.0,236.4
2020-09-30,14385.0,12873.0,236.376
2020-10-01,14430.0,13089.0,236.148
2020-10-02,14271.0,13162.0,236.202
2020-10-03,14300.6666666667,13235.0,236.192
2020-10-04,14330.3333333333,13308.0,236.182
2020-10-05,14360.0,13286.0,236.172
2020-10-06,14643.0,13465.0,236.124
2020-10-07,14570.0,13478.0,236.058
2020-10-08,14687.0,13108.0,236.088
2020-10-09,14990.0,13246.6666666667,236.07
2020-10-10,15065.6666666667,13385.3333333333,236.014
2020-10-11,15141.3333333333,13524.0,235.958
2020-10-12,15217.0,13567.0,235.902
2020-10-13,15147.0,13555.0,236.934
2020-10-14,15105.0,13289.0,237.156
2020-10-15,15353.0,13320.0,237.306
2020-10-16,15603.0,13275.6666666667,237.39
2020-10-17,15619.6666666667,13231.3333333333,237.374
2020-10-18,15636.3333333333,13187.0,237.358
2020-10-19,15653.0,13367.0,237.342
2020-10-20,15791.0,13260.0,236.832
2020-10-21,16064.0,13498.0,237.366
2020-10-22,15707.0,13465.0,237.36
2020-10-23,15768.0,13567.6666666667,237.63
2020-10-24,15644.3333333333,13670.3333333333,237.804
2020-10-25,15520.6666666667,13773.0,237.978
2020-10-26,15397.0,13525.0,238.152
2020-10-27,15602.0,13809.0,238.152
2020-10-28,15819.0,13771.0,238.524
2020-10-29,15393.0,13806.0,239.31
2020-10-30,15256.0,13782.0,239.016
2020-10-31,15208.3333333333,13758.0,239.016
2020-11-01,15160.6666666667,13734.0,239.016
2020-11-02,15113.0,13933.0,239.016
2020-11-03,15365.0,14287.0,238.674
2020-11-04,15391.0,14433.0,238.956
2020-11-05,15450.0,14379.0,238.386
2020-11-06,15532.0,14317.6666666667,238.83
2020-11-07,15642.0,14256.3333333333,238.83
2020-11-08,15752.0,14195.0,238.83
2020-11-09,15862.0,14185.0,238.83
2020-11-10,15700.0,14218.0,239.292
2020-11-11,15807.0,14186.0,239.4
2020-11-12,15874.0,14299.0,239.154
2020-11-13,15815.0,14400.0,239.172
2020-11-14,15886.6666666667,14501.0,239.14
2020-11-15,15958.3333333333,14602.0,239.108
2020-11-16,16030.0,14652.0,239.076
2020-11-17,15703.0,14758.0,238.98
2020-11-18,15745.0,14707.0,238.98
2020-11-19,15690.0,14610.0,239.31
2020-11-20,15870.0,14708.6666666667,239.664
2020-11-21,15919.0,14807.3333333333,240.002
2020-11-22,15968.0,14906.0,240.34
2020-11-23,16017.0,14923.0,240.678
2020-11-24,16007.0,15077.0,240.174
2020-11-25,15975.0,15175.0,240.39
2020-11-26,16055.0,15442.0,240.636
2020-11-27,16373.0,15505.75,241.752
2020-11-28,16363.0,15569.5,241.722
2020-11-29,16353.0,15633.25,241.692
2020-11-30,16343.0,15697.0,241.662
2020-12-01,16102.0,15671.0,241.482
2020-12-02,15850.0,15184.0,241.842
2020-12-03,15937.0,15246.0,241.812
2020-12-04,16020.0,15240.3333333333,242.562
2020-12-05,16110.0,15234.6666666667,242.844
2020-12-06,16200.0,15229.0,243.126
2020-12-07,16290.0,15132.0,243.408
2020-12-08,16390.0,14853.0,243.564
2020-12-09,16475.0,14796.0,243.498
2020-12-10,16807.0,14967.0,243.426
2020-12-11,17192.0,15022.6666666667,243.18
2020-12-12,17326.0,15078.3333333333,243.22
2020-12-13,17460.0,15134.0,243.26
2020-12-14,17594.0,15273.0,243.3
2020-12-15,17650.0,15183.0,244.236
2020-12-16,17355.0,14952.0,244.314
2020-12-17,17520.0,14963.0,244.212
2020-12-18,17551.0,14887.3333333333,244.212
2020-12-19,17481.3333333333,14811.6666666667,244.53
2020-12-20,17411.6666666667,14736.0,244.848
2020-12-21,17342.0,14593.0,245.166
2020-12-22,16913.0,14414.0,245.064
2020-12-23,16691.0,14220.0,246.318
2020-12-24,16951.0,14320.0,246.654
2020-12-25,16961.4,14366.6666666667,246.6828
2020-12-26,16971.8,14413.3333333333,246.7116
2020-12-27,16982.2,14460.0,246.7404
2020-12-28,16992.6,14512.0,246.7692
2020-12-29,17003.0,14423.0,246.798
2020-12-30,16775.0,14479.0,246.114
2020-12-31,16540.0,14305.0,246.708
2021-01-01,16741.0,14338.3333333333,247.026
2021-01-02,16942.0,14371.6666666667,247.344
2021-01-03,17143.0,14405.0,247.662
2021-01-04,17344.0,14683.0,247.98
2021-01-05,17517.0,14608.0,247.944
2021-01-06,17796.0,14728.0,248.382
2021-01-07,17929.0,15028.0,248.694
2021-01-08,17890.0,15104.3333333333,249.018
2021-01-09,17648.0,15180.6666666667,248.954
2021-01-10,17406.0,15257.0,248.89
2021-01-11,17164.0,15199.0,248.826
2021-01-12,17665.0,15152.0,249.198
2021-01-13,17675.0,15400.0,249.432
2021-01-14,17951.0,15651.0,249.396
2021-01-15,17970.0,15668.6666666667,249.306
2021-01-16,17998.6666666667,15686.3333333333,249.304
2021-01-17,18027.3333333333,15704.0,249.302
2021-01-18,18056.0,15822.0,249.3
2021-01-19,18075.0,16101.0,249.09
2021-01-20,18055.0,15740.0,249.726
2021-01-21,18370.0,15796.0,249.396
2021-01-22,17906.0,15670.0,249.366
2021-01-23,18017.3333333333,15544.0,249.192
2021-01-24,18128.6666666667,15418.0,249.018
2021-01-25,18240.0,15644.0,248.844
2021-01-26,18142.0,15849.0,248.688
2021-01-27,17818.0,15435.0,248.886
2021-01-28,17662.0,15289.0,248.886
2021-01-29,17727.0,15242.0,248.886
2021-01-30,17753.6666666667,15195.0,248.876
2021-01-31,17780.3333333333,15148.0,248.866
2021-02-01,17807.0,15384.0,248.856
2021-02-02,17756.0,15422.0,249.102
2021-02-03,17623.0,15506.0,249.078
2021-02-04,17535.0,15564.0,249.03
2021-02-05,17954.0,15681.6666666667,249.444
2021-02-06,17991.6666666667,15799.3333333333,249.444
2021-02-07,18029.3333333333,15917.0,249.444
2021-02-08,18067.0,15753.0,249.444
2021-02-09,18338.0,15836.0,249.948
2021-02-10,18484.0,15922.0,248.664
2021-02-11,18599.0,15845.0,249.846
2021-02-12,18363.0,15924.3333333333,250.056
2021-02-13,18446.0,16003.6666666667,250.056
2021-02-14,18529.0,16083.0,250.056
2021-02-15,18612.0,15750.0,250.056
2021-02-16,18615.0,15777.0,249.99
2021-02-17,18704.0,15743.0,249.51
2021-02-18,18966.0,15900.0,249.51
2021-02-19,19496.0,15955.0,249.48
2021-02-20,19560.3333333333,16010.0,249.37
2021-02-21,19624.6666666667,16065.0,249.26
2021-02-22,19689.0,16068.0,249.15
2021-02-23,19226.0,16028.0,251.094
2021-02-24,19352.0,16073.0,251.226
2021-02-25,19568.0,16414.0,251.058
2021-02-26,18607.0,16405.3333333333,251.13
2021-02-27,18623.0,16396.6666666667,250.948
2021-02-28,18639.0,16388.0,250.766
2021-03-01,18655.0,16150.0,250.584
2021-03-02,18580.0,15906.0,258.792
2021-03-03,17802.0,15996.0,261.534
2021-03-04,16144.0,16064.0,260.994
2021-03-05,16349.0,16158.6666666667,260.376
2021-03-06,16271.0,16253.3333333333,260.376
2021-03-07,16193.0,16348.0,260.376
2021-03-08,16115.0,16454.0,260.376
2021-03-09,15907.0,16519.0,260.352
2021-03-10,16040.0,16891.0,259.656
2021-03-11,16434.0,17254.0,259.662
2021-03-12,16158.0,17386.3333333333,260.73
2021-03-13,16161.0,17518.6666666667,260.728
2021-03-14,16164.0,17651.0,260.726
2021-03-15,16167.0,17685.0,260.724
2021-03-16,16131.0,17429.0,260.148
2021-03-17,15988.0,17622.0,259.782
2021-03-18,15999.0,17616.0,260.208
2021-03-19,16121.0,17549.3333333333,259.974
2021-03-20,16222.3333333333,17482.6666666667,259.752
2021-03-21,16323.6666666667,17416.0,259.53
2021-03-22,16425.0,16994.0,259.308
2021-03-23,16526.0,16747.0,260.928
2021-03-24,16113.0,17013.0,261.66
2021-03-25,15984.0,17024.4,261.204
2021-03-26,16255.0,17035.8,260.904
2021-03-27,16256.3333333333,17047.2,260.942
2021-03-28,16257.6666666667,17058.6,260.98
2021-03-29,16259.0,17070.0,261.018
2021-03-30,16327.0,16838.0,260.568
2021-03-31,16098.0,16607.0,260.244
2021-04-01,16001.0,16806.0,259.182
2021-04-02,16104.8,17005.0,259.2252
2021-04-03,16208.6,17204.0,259.2684
2021-04-04,16312.4,17403.0,259.3116
2021-04-05,16416.2,17576.0,259.3548
2021-04-06,16520.0,17828.0,259.398
2021-04-07,16681.0,17972.0,258.612
2021-04-08,16778.0,17950.0,257.418
2021-04-09,16629.0,17705.6666666667,257.91
2021-04-10,16492.6666666667,17461.3333333333,257.816
2021-04-11,16356.3333333333,17217.0,257.722
2021-04-12,16220.0,17671.0,257.628
2021-04-13,16173.0,17731.0,257.472
2021-04-14,16205.0,17986.0,263.226
2021-04-15,16049.0,17997.0,263.202
2021-04-16,16411.0,18032.0,262.95
2021-04-17,16295.0,18067.0,262.888
2021-04-18,16179.0,18102.0,262.826
2021-04-19,16063.0,18133.0,262.764
2021-04-20,16144.0,18108.0,264.474
2021-04-21,16085.0,18422.0,264.606
2021-04-22,16009.0,17938.0,264.246
2021-04-23,16150.0,18055.3333333333,264.198
2021-04-24,16249.6666666667,18172.6666666667,263.984
2021-04-25,16349.3333333333,18290.0,263.77
2021-04-26,16449.0,18197.0,263.556
2021-04-27,16914.0,17860.0,263.208
2021-04-28,17223.0,17704.0,262.458
2021-04-29,17433.0,17761.0,262.212
2021-04-30,17477.0,17792.3333333333,262.044
2021-05-01,17573.0,17823.6666666667,262.032
2021-05-02,17669.0,17855.0,262.02
2021-05-03,17765.0,17807.0,262.008
2021-05-04,17861.0,17663.0,261.996
2021-05-05,17985.0,17590.0,261.228
2021-05-06,17943.0,17995.0,260.508
2021-05-07,18025.0,18030.6666666667,259.986
2021-05-08,18040.0,18066.3333333333,259.672
2021-05-09,18055.0,18102.0,259.358
2021-05-10,18070.0,18388.0,259.044
2021-05-11,17943.0,18534.0,258.27
2021-05-12,17932.0,18651.0,256.452
2021-05-13,17180.0,18404.0,256.134
2021-05-14,17404.0,18488.6666666667,256.134
2021-05-15,17510.3333333333,18573.3333333333,255.75
2021-05-16,17616.6666666667,18658.0,255.366
2021-05-17,17723.0,18654.0,254.982
2021-05-18,18142.0,18745.0,253.368
2021-05-19,17680.0,19003.0,252.072
2021-05-20,17326.0,19512.0,250.482
2021-05-21,17047.0,19582.0,250.296
2021-05-22,16958.0,19652.0,250.09
2021-05-23,16869.0,19722.0,249.884
2021-05-24,16780.0,19254.0,249.678
2021-05-25,17125.0,19402.0,249.372
2021-05-26,17168.0,19614.0,248.358
2021-05-27,17364.0,18653.0,247.782
2021-05-28,17811.0,18660.3333333333,247.494
2021-05-29,17895.0,18667.6666666667,247.2315
2021-05-30,17979.0,18675.0,246.969
2021-05-31,18063.0,18635.0,246.7065
2021-06-01,18147.0,17864.0,246.444
2021-06-02,18133.0,16191.0,243.63
2021-06-03,17945.0,16379.0,243.162
2021-06-04,17922.0,16301.0,242.004
2021-06-05,17823.0,16223.0,242.004
2021-06-06,17724.0,16145.0,242.004
2021-06-07,17625.0,15951.0,242.004
2021-06-08,17828.0,16080.0,241.392
2021-06-09,18088.0,16467.0,241.26
2021-06-10,17783.0,16202.0,240.57
2021-06-11,18303.0,16211.6666666667,240.732
2021-06-12,18294.0,16221.3333333333,240.562
2021-06-13,18285.0,16231.0,240.392
2021-06-14,18276.0,16181.0,240.222
2021-06-15,17909.0,16047.0,240.492
2021-06-16,17483.0,16051.0,239.838
2021-06-17,17287.0,16171.0,238.602
2021-06-18,17320.0,16271.6666666667,238.41
2021-06-19,17316.6666666667,16372.3333333333,238.166
2021-06-20,17313.3333333333,16473.0,237.922
2021-06-21,17310.0,16584.0,237.678
2021-06-22,17701.0,16183.0,237.414
2021-06-23,17867.0,16012.0,235.818
2021-06-24,18192.0,16312.0,234.9
2021-06-25,18611.0,16308.6666666667,234.576
2021-06-26,18526.6666666667,16305.3333333333,234.446
2021-06-27,18442.3333333333,16302.0,234.316
2021-06-28,18358.0,16359.0,234.186
2021-06-29,18213.0,16150.0,233.814
2021-06-30,18450.0,16048.0,232.476
2021-07-01,18082.0,16151.8,231.498
2021-07-02,18141.0,16255.6,231.378
2021-07-03,18217.3333333333,16359.4,231.774
2021-07-04,18293.6666666667,16463.2,232.17
2021-07-05,18370.0,16567.0,232.566
2021-07-06,18541.0,16731.0,232.554
2021-07-07,18309.0,16818.0,231.312
2021-07-08,18180.0,16678.0,229.98
2021-07-09,18673.0,16539.3333333333,228.612
2021-07-10,18637.3333333333,16400.6666666667,228.062
2021-07-11,18601.6666666667,16262.0,227.512
2021-07-12,18566.0,16212.0,226.962
2021-07-13,18785.0,16257.0,226.23
2021-07-14,18689.0,16097.0,225.312
2021-07-15,18695.0,16459.0,223.872
2021-07-16,18895.0,16346.0,223.248
2021-07-17,18885.3333333333,16233.0,222.796
2021-07-18,18875.6666666667,16120.0,222.344
2021-07-19,18866.0,16199.0,221.892
2021-07-20,18570.0,16122.0,220.128
2021-07-21,18382.0,16054.0,220.074
2021-07-22,18870.0,16196.0,219.516
2021-07-23,19267.0,16295.6666666667,219.444
2021-07-24,19338.6666666667,16395.3333333333,219.356
2021-07-25,19410.3333333333,16495.0,219.268
2021-07-26,19482.0,16952.0,219.18
2021-07-27,19368.0,17262.0,217.878
2021-07-28,19583.0,17457.0,215.82
2021-07-29,19769.0,17512.0,215.412
2021-07-30,19892.0,17605.25,214.632
2021-07-31,19836.3333333333,17698.5,214.128
2021-08-01,19780.6666666667,17791.75,213.624
2021-08-02,19725.0,17885.0,213.12
2021-08-03,19324.0,18013.0,211.068
2021-08-04,19448.0,17975.0,210.192
2021-08-05,19279.0,18053.0,209.898
2021-08-06,19533.0,18068.3333333333,208.59
2021-08-07,19271.3333333333,18083.6666666667,208.272
2021-08-08,19009.6666666667,18099.0,207.954
2021-08-09,18748.0,17975.0,207.636
2021-08-10,18718.0,17942.0,205.632
2021-08-11,18885.0,17216.0,205.452
2021-08-12,19540.0,17433.0,204.012
2021-08-13,19650.0,17531.3333333333,202.896
2021-08-14,19601.6666666667,17629.6666666667,202.668
2021-08-15,19553.3333333333,17728.0,202.44
2021-08-16,19505.0,18159.0,202.212
2021-08-17,19470.0,17702.0,200.382
2021-08-18,19019.0,17352.0,199.11
2021-08-19,18476.0,17083.0,198.486
2021-08-20,18569.0,16996.6666666667,198.114
2021-08-21,18677.6666666667,16910.3333333333,197.842
2021-08-22,18786.3333333333,16824.0,197.57
2021-08-23,18895.0,17166.0,197.298
2021-08-24,19065.0,17198.0,195.558
2021-08-25,19225.0,17410.0,197.076
2021-08-26,18868.0,17843.0,196.29
2021-08-27,18914.0,17929.0,195.252
2021-08-28,19063.75,18015.0,195.0555
2021-08-29,19213.5,18101.0,194.859
2021-08-30,19363.25,18187.0,194.6625
2021-08-31,19513.0,18173.0,194.466
2021-09-01,19541.0,17972.0,192.456
2021-09-02,19365.0,17952.0,190.488
2021-09-03,19494.0,17856.0,188.676
2021-09-04,19542.6666666667,17760.0,188.318
2021-09-05,19591.3333333333,17664.0,187.96
2021-09-06,19640.0,17851.0,187.602
2021-09-07,19555.0,18117.0,185.16
2021-09-08,19725.0,17818.0,183.678
2021-09-09,20240.0,18322.0,181.368
2021-09-10,20375.0,18317.0,179.394
2021-09-11,20226.6666666667,18312.0,178.622
2021-09-12,20078.3333333333,18307.0,177.85
2021-09-13,19930.0,17938.0,177.078
2021-09-14,19640.0,17519.0,175.608
2021-09-15,19850.0,17316.0,174.282
2021-09-16,19530.0,17342.0,173.298
2021-09-17,20060.0,17343.3333333333,171.714
2021-09-18,19733.3333333333,17344.6666666667,171.14
2021-09-19,19406.6666666667,17346.0,170.566
2021-09-20,19080.0,17710.0,169.992
2021-09-21,18910.0,17869.0,166.788
2021-09-22,19080.0,18168.0,165.882
2021-09-23,19235.0,18563.0,164.61
2021-09-24,19180.0,18499.3333333333,164.034
2021-09-25,19090.0,18435.6666666667,163.586
2021-09-26,19000.0,18372.0,163.138
2021-09-27,18910.0,18226.0,162.69
2021-09-28,18620.0,18440.0,160.23
2021-09-29,18625.0,18078.0,158.274
2021-09-30,18180.0,18133.0,157.062
2021-10-01,18125.0,18211.3333333333,156.234
2021-10-02,18130.0,18289.6666666667,155.904
2021-10-03,18135.0,18368.0,155.574
2021-10-04,18140.0,18550.0,155.244
2021-10-05,17800.0,18317.0,154.44
2021-10-06,18095.0,18190.0,153.18
2021-10-07,18240.0,18684.0,151.728
2021-10-08,18870.0,18636.3333333333,149.412
2021-10-09,19053.3333333333,18588.6666666667,149.234
2021-10-10,19236.6666666667,18541.0,149.056
2021-10-11,19420.0,18784.0,148.878
2021-10-12,19375.0,18698.0,147.78
2021-10-13,19235.0,18696.0,147.06
2021-10-14,19290.0,18907.0,146.292
2021-10-15,19860.0,18899.6666666667,146.022
2021-10-16,19978.3333333333,18892.3333333333,145.544
2021-10-17,20096.6666666667,18885.0,145.066
2021-10-18,20215.0,18577.0,144.588
2021-10-19,20455.0,18386.0,143.856
2021-10-20,20035.0,18867.0,143.502
2021-10-21,20530.0,19266.0,142.788
2021-10-22,20355.0,19337.6666666667,142.446
2021-10-23,20281.6666666667,19409.3333333333,142.292
2021-10-24,20208.3333333333,19481.0,142.138
2021-10-25,20135.0,19374.0,141.984
2021-10-26,20495.0,19600.0,141.252
2021-10-27,19850.0,19764.0,142.662
2021-10-28,19825.0,19885.0,143.334
2021-10-29,19480.0,19827.6666666667,143.022
2021-10-30,19536.6666666667,19770.3333333333,142.828
2021-10-31,19593.3333333333,19713.0,142.634
2021-11-01,19650.0,19311.0,142.44
2021-11-02,19825.0,19456.0,140.904
2021-11-03,19780.0,19291.0,139.878
2021-11-04,19590.0,19550.0,138.096
2021-11-05,19270.0,19291.3333333333,137.196
2021-11-06,19388.3333333333,19032.6666666667,136.748
2021-11-07,19506.6666666667,18774.0,136.3
2021-11-08,19625.0,18738.0,135.852
2021-11-09,19720.0,18902.0,134.172
2021-11-10,19635.0,19551.0,133.002
2021-11-11,19850.0,19666.0,132.534
2021-11-12,19950.0,19616.3333333333,130.278
2021-11-13,19950.0,19566.6666666667,130.042
2021-11-14,19950.0,19517.0,129.806
2021-11-15,19950.0,19466.0,129.57
2021-11-16,19675.0,19012.0,127.818
2021-11-17,19575.0,18450.0,126.09
2021-11-18,19295.0,18536.0,124.866
2021-11-19,19980.0,18656.6666666667,123.444
2021-11-20,20076.6666666667,18777.3333333333,122.702
2021-11-21,20173.3333333333,18898.0,121.96
2021-11-22,20270.0,19063.0,121.218
2021-11-23,20590.0,19222.0,118.164
2021-11-24,21135.0,18859.0,117.348
2021-11-25,21075.0,18889.0,116.712
2021-11-26,20235.0,19038.75,115.446
2021-11-27,20273.3333333333,19188.5,115.396
2021-11-28,20311.6666666667,19338.25,115.346
2021-11-29,20350.0,19488.0,115.296
2021-11-30,20190.0,19468.0,114.36
2021-12-01,20410.0,19318.0,114.114
2021-12-02,20190.0,19444.0,113.64
2021-12-03,20290.0,19502.6666666667,112.59
2021-12-04,20186.6666666667,19561.3333333333,111.956
2021-12-05,20083.3333333333,19620.0,111.322
2021-12-06,19980.0,19550.0,110.688
2021-12-07,20305.0,19710.0,110.358
2021-12-08,20430.0,20155.0,109.986
2021-12-09,19975.0,20375.0,108.918
2021-12-10,19960.0,20210.0,108.63
2021-12-11,19941.6666666667,20045.0,108.512
2021-12-12,19923.3333333333,19880.0,108.394
2021-12-13,19905.0,19625.0,108.276
2021-12-14,19750.0,19840.0,107.754
2021-12-15,19330.0,19485.0,106.998
2021-12-16,19585.0,20000.0,106.296
2021-12-17,19840.0,19683.3333333333,106.128
2021-12-18,19683.3333333333,19366.6666666667,105.882
2021-12-19,19526.6666666667,19050.0,105.636
2021-12-20,19370.0,18920.0,105.39
2021-12-21,19750.0,19050.0,104.52
2021-12-22,19985.0,19235.0,104.31
2021-12-23,20180.0,19125.0,104.16
2021-12-24,20295.0,19040.0,103.848
2021-12-25,20300.0,18955.0,103.8096
2021-12-26,20305.0,18870.0,103.7712
2021-12-27,20310.0,18610.0,103.7328
2021-12-28,20315.0,18560.0,103.6944
2021-12-29,20320.0,18125.0,103.656
2021-12-30,20700.0,18100.0,103.02
2021-12-31,20925.0,18108.3333333333,101.886
2022-01-01,20876.25,18116.6666666667,101.7285
2022-01-02,20827.5,18125.0,101.571
2022-01-03,20778.75,17810.0,101.4135
2022-01-04,20730.0,18100.0,101.256
2022-01-05,20900.0,18240.0,101.136
2022-01-06,20480.0,18890.0,100.494
2022-01-07,20725.0,19050.0,100.248
2022-01-08,20831.6666666667,19210.0,100.15
2022-01-09,20938.3333333333,19370.0,100.052
2022-01-10,21045.0,19350.0,99.954
2022-01-11,21680.0,19195.0,99.744
2022-01-12,22200.0,19260.0,99.462
2022-01-13,22130.0,19830.0,98.364
2022-01-14,22850.0,19945.0,97.746
2022-01-15,22725.0,20060.0,97.51
2022-01-16,22600.0,20175.0,97.274
2022-01-17,22475.0,20450.0,97.038
2022-01-18,22740.0,19960.0,94.872
2022-01-19,22795.0,20475.0,94.83
2022-01-20,23900.0,20220.0,94.83
2022-01-21,24000.0,20156.6666666667,93.48
2022-01-22,23833.3333333333,20093.3333333333,93.354
2022-01-23,23666.6666666667,20030.0,93.228
2022-01-24,23500.0,20375.0,93.102
2022-01-25,22535.0,19660.0,92.688
2022-01-26,23425.0,19690.0,92.574
2022-01-27,22860.0,19310.0,92.034
2022-01-28,22750.0,19363.3333333333,91.716
2022-01-29,22766.6666666667,19416.6666666667,91.344
2022-01-30,22783.3333333333,19470.0,90.972
2022-01-31,22800.0,19680.0,90.6
2022-02-01,23300.0,19700.0,89.364
2022-02-02,23400.0,19450.0,88.608
2022-02-03,23225.0,19225.0,88.182
2022-02-04,23475.0,19341.6666666667,87.504
2022-02-05,23533.3333333333,19458.3333333333,87.34
2022-02-06,23591.6666666667,19575.0,87.176
2022-02-07,23650.0,19635.0,87.012
2022-02-08,23530.0,19550.0,85.89
2022-02-09,23550.0,19715.0,85.644
2022-02-10,24055.0,19750.0,84.72
2022-02-11,23705.0,19766.6666666667,84.486
2022-02-12,23686.6666666667,19783.3333333333,84.622
2022-02-13,23668.3333333333,19800.0,84.758
2022-02-14,23650.0,19550.0,84.894
2022-02-15,23950.0,19460.0,84.474
2022-02-16,23905.0,19200.0,83.82
2022-02-17,24150.0,19835.0,83.736
2022-02-18,24500.0,19931.6666666667,83.328
2022-02-19,24623.3333333333,20028.3333333333,83.31
2022-02-20,24746.6666666667,20125.0,83.292
2022-02-21,24870.0,20425.0,83.274
2022-02-22,25650.0,21050.0,82.314
2022-02-23,24950.0,20850.0,81.3
2022-02-24,26105.0,20075.0,81.132
2022-02-25,24700.0,20100.0,80.088
2022-02-26,24880.0,20125.0,80.09
2022-02-27,25060.0,20150.0,80.092
2022-02-28,25240.0,20125.0,80.094
2022-03-01,25450.0,20300.0,79.524
2022-03-02,27000.0,20030.0,78.162
2022-03-03,28800.0,20150.0,77.784
2022-03-04,29800.0,20058.3333333333,77.082
2022-03-05,34198.3333333333,19966.6666666667,76.998
2022-03-06,38596.6666666667,19875.0,76.914
2022-03-07,42995.0,20110.0,76.83
2022-03-08,42569.0476190476,20275.0,76.6388571429
2022-03-09,42143.0952380952,19830.0,76.4477142857
2022-03-10,41717.1428571429,19820.0,76.2565714286
2022-03-11,41291.1904761905,19805.0,76.0654285714
2022-03-12,40865.2380952381,19790.0,75.8742857143
2022-03-13,40439.2857142857,19775.0,75.6831428571
2022-03-14,40013.3333333333,19660.0,75.492
2022-03-15,39587.380952381,19275.0,75.3008571429
2022-03-16,39161.4285714286,19500.0,75.1097142857
2022-03-17,38735.4761904762,19700.0,74.9185714286
2022-03-18,38309.5238095238,19548.3333333333,74.7274285714
