,date,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock
3800,2008-09-05,7075.0,7035.0,200.875
3801,2008-09-04,7420.0,7375.0,182.1
3802,2008-09-03,7360.0,7309.0,180.525
3803,2008-09-02,7225.0,7181.0,179.8
3804,2008-09-01,7371.0,7360.0,173.725
3805,2008-08-29,7510.0,7450.0,173.375
3806,2008-08-28,7648.0,7590.0,170.05
3807,2008-08-27,7626.0,7561.0,167.85
3808,2008-08-26,7581.0,7510.0,166.9
3809,2008-08-22,7861.0,7762.0,163.8
3810,2008-08-21,7842.0,7745.0,156.525
3811,2008-08-20,7670.0,7565.0,156.125
3812,2008-08-19,7477.0,7391.0,156.15
3813,2008-08-18,7432.0,7410.0,154.575
3814,2008-08-15,7310.0,7275.0,154.05
3815,2008-08-14,7640.0,7590.0,153.95
3816,2008-08-13,7318.0,7240.0,151.575
3817,2008-08-12,7261.0,7226.0,151.7
3818,2008-08-11,7460.5,7380.0,151.625
3819,2008-08-08,7550.0,7430.0,150.875
3820,2008-08-07,7826.0,7685.0,151.1
3821,2008-08-06,7871.0,7721.0,150.325
3822,2008-08-05,7809.5,7621.0,148.75
3823,2008-08-04,7905.0,7755.0,146.2
3824,2008-08-01,8096.0,7910.0,144.65
3825,2008-07-31,8260.5,8075.0,142.4
3826,2008-07-30,8055.0,7858.0,137.95
3827,2008-07-29,8096.0,7913.0,136.725
3828,2008-07-28,8190.0,7976.0,136.05
3829,2008-07-25,8160.0,7955.0,133.475
3830,2008-07-24,8259.5,8031.5,130.875
3831,2008-07-23,8310.0,8110.0,129.45
3832,2008-07-22,8441.0,8226.0,129.325
3833,2008-07-21,8390.0,8161.0,128.725
3834,2008-07-18,8324.0,8096.0,128.55
3835,2008-07-17,8301.0,8086.0,127.9
3836,2008-07-16,8291.0,8085.0,125.7
3837,2008-07-15,8475.5,8275.5,125.05
3838,2008-07-14,8480.0,8271.0,124.725
3839,2008-07-11,8499.0,8291.0,124.125
3840,2008-07-10,8423.0,8279.0,124.85
3841,2008-07-09,8355.0,8200.0,124.325
3842,2008-07-08,8540.0,8370.0,122.175
3843,2008-07-07,8565.0,8410.0,122.075
3844,2008-07-04,8661.0,8501.0,122.575
3845,2008-07-03,8985.0,8812.0,122.5
3846,2008-07-02,8750.5,8595.0,122.475
3847,2008-07-01,8711.0,8550.5,122.35
3848,2008-06-30,8775.5,8585.0,122.6
3849,2008-06-27,8680.0,8500.0,122.9
3850,2008-06-26,8551.0,8388.0,123.05
3851,2008-06-25,8542.0,8374.0,122.625
3852,2008-06-24,8491.5,8341.0,123.15
3853,2008-06-23,8540.5,8385.0,123.125
3854,2008-06-20,8590.0,8421.0,124.0
3855,2008-06-19,8385.5,8228.0,124.225
3856,2008-06-18,8296.0,8126.0,123.9
3857,2008-06-17,8181.0,8042.5,123.55
3858,2008-06-16,8255.0,8040.0,122.05
3859,2008-06-13,8025.0,7865.0,121.175
3860,2008-06-12,7955.0,7815.0,120.625
3861,2008-06-11,7989.0,7841.0,121.275
3862,2008-06-10,8050.0,7921.0,120.55
3863,2008-06-09,8092.5,7980.0,121.15
3864,2008-06-06,8106.0,7986.0,122.55
3865,2008-06-05,7921.0,7789.5,123.5
3866,2008-06-04,8006.0,7871.0,122.25
3867,2008-06-03,8060.0,7927.0,122.9
3868,2008-06-02,7980.0,7850.0,123.95
3869,2008-05-30,8105.0,7955.0,124.95
3870,2008-05-29,8110.0,7981.0,126.4
3871,2008-05-28,8176.0,8061.0,125.8
3872,2008-05-27,8376.0,8230.0,124.4
3873,2008-05-23,8278.0,8155.0,125.375
3874,2008-05-22,8420.0,8301.0,125.2
3875,2008-05-21,8395.0,8290.0,124.95
3876,2008-05-20,8360.0,8236.0,122.65
3877,2008-05-19,8540.0,8410.0,122.725
3878,2008-05-16,8470.0,8342.0,121.225
3879,2008-05-15,8360.0,8193.5,120.85
3880,2008-05-14,8180.0,8090.0,121.425
3881,2008-05-13,8410.0,8300.5,121.775
3882,2008-05-12,8276.0,8171.0,121.65
3883,2008-05-09,8400.0,8270.0,121.275
3884,2008-05-08,8460.0,8285.0,110.125
3885,2008-05-07,8641.0,8505.0,109.025
3886,2008-05-06,8622.0,8480.0,109.65
3887,2008-05-02,8390.0,8225.0,109.625
3888,2008-05-01,8686.0,8540.0,110.075
3889,2008-04-30,8655.0,8500.0,110.525
3890,2008-04-29,8740.0,8585.5,109.65
3891,2008-04-28,8746.0,8601.0,110.325
3892,2008-04-25,8600.0,8521.0,110.775
3893,2008-04-24,8700.5,8595.0,112.2
3894,2008-04-23,8796.0,8695.5,112.475
3895,2008-04-22,8770.0,8650.0,113.725
3896,2008-04-21,8641.5,8551.0,113.725
3897,2008-04-18,8630.0,8532.0,114.2
3898,2008-04-17,8861.5,8750.5,116.525
3899,2008-04-16,8736.5,8635.0,116.15
3900,2008-04-15,8720.0,8589.0,117.15
3901,2008-04-14,8679.5,8520.0,116.25
3902,2008-04-11,8810.0,8660.0,115.15
3903,2008-04-10,8884.5,8720.5,116.1
3904,2008-04-09,8650.0,8550.0,115.575
3905,2008-04-08,8682.0,8559.0,115.05
3906,2008-04-07,8740.0,8641.0,116.15
3907,2008-04-04,8645.0,8510.5,115.15
3908,2008-04-03,8591.0,8441.0,112.575
3909,2008-04-02,8464.0,8345.0,112.075
3910,2008-04-01,8325.5,8197.0,111.35
3911,2008-03-31,8520.0,8410.0,112.5
3912,2008-03-28,8540.0,8456.0,115.25
3913,2008-03-27,8457.0,8350.0,117.225
3914,2008-03-26,8260.0,8150.0,118.05
3915,2008-03-25,8240.0,8100.0,120.175
3916,2008-03-20,7789.0,7665.0,121.875
3917,2008-03-19,8210.5,8112.0,122.975
3918,2008-03-18,8285.0,8161.0,124.575
3919,2008-03-17,8360.0,8140.0,125.5
3920,2008-03-14,8611.0,8490.0,125.225
3921,2008-03-13,8550.0,8445.0,127.95
3922,2008-03-12,8356.0,8280.0,128.975
3923,2008-03-11,8560.5,8500.0,130.25
3924,2008-03-10,8400.5,8310.5,131.925
3925,2008-03-07,8660.0,8560.0,134.275
3926,2008-03-06,8881.0,8810.0,135.8
3927,2008-03-05,8416.0,8320.5,138.15
3928,2008-03-04,8685.0,8581.0,139.55
3929,2008-03-03,8565.0,8495.0,141.375
3930,2008-02-29,8540.5,8460.0,143.65
3931,2008-02-28,8470.0,8440.0,144.85
3932,2008-02-27,8516.0,8430.0,146.6
3933,2008-02-26,8271.0,8225.0,149.125
3934,2008-02-25,8247.0,8220.5,149.225
3935,2008-02-22,8322.0,8283.0,141.6
3936,2008-02-21,8281.0,8241.0,135.375
3937,2008-02-20,8101.0,8050.0,135.375
3938,2008-02-19,8080.0,8040.0,140.35
3939,2008-02-18,7945.0,7920.0,144.375
3940,2008-02-15,7801.0,7781.0,150.65
3941,2008-02-14,7776.0,7766.5,154.65
3942,2008-02-13,7680.5,7656.0,157.6
3943,2008-02-12,7805.0,7800.0,159.725
3944,2008-02-11,7820.5,7790.0,164.125
3945,2008-02-08,7612.0,7560.0,169.475
3946,2008-02-07,7350.0,7360.0,171.975
3947,2008-02-06,7181.0,7190.0,171.975
3948,2008-02-05,7202.0,7225.0,174.775
3949,2008-02-04,7295.0,7295.0,177.05
3950,2008-02-01,7345.0,7339.0,177.8
3951,2008-01-31,7170.5,7170.0,178.775
3952,2008-01-30,7165.0,7190.0,170.65
3953,2008-01-29,7171.0,7179.0,171.275
3954,2008-01-28,6893.0,6910.0,171.675
3955,2008-01-25,7120.0,7126.0,172.775
3956,2008-01-24,7092.0,7070.0,174.3
3957,2008-01-23,7000.5,6980.0,176.175
3958,2008-01-22,6920.0,6850.0,178.85
3959,2008-01-21,6910.0,6895.0,180.9
3960,2008-01-18,7062.0,7055.0,183.225
3961,2008-01-17,7121.5,7125.5,185.55
3962,2008-01-16,7020.0,7022.0,191.05
3963,2008-01-15,7225.5,7251.0,194.1
3964,2008-01-14,7361.0,7390.5,198.6
3965,2008-01-11,7196.0,7220.0,199.275
3966,2008-01-10,7120.5,7135.0,199.65
3967,2008-01-09,7351.0,7370.5,200.75
3968,2008-01-08,7106.0,7140.5,200.975
3969,2008-01-07,6915.5,6950.5,201.0
3970,2008-01-04,6990.5,7035.0,198.6
3971,2008-01-03,6765.0,6818.0,198.175
3972,2008-01-02,6666.0,6706.0,198.925
